epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,6224.48,0.81797,0.43865,0.87502,0.94016,0.86988,0.94373,0.7607,0.7377,0.39085,0.86222,0.0010405,0.0010405,0.0010405
183,6258.81,0.81993,0.43887,0.87305,0.93856,0.87009,0.94366,0.76072,0.73692,0.39087,0.86213,0.000991,0.000991,0.000991
184,6293.4,0.81826,0.43736,0.87562,0.93807,0.87112,0.9438,0.76017,0.73668,0.39012,0.86194,0.0009415,0.0009415,0.0009415
185,6327.41,0.82091,0.43818,0.87072,0.93706,0.87164,0.94364,0.76035,0.73629,0.39008,0.86182,0.000892,0.000892,0.000892
186,6361.76,0.81061,0.4339,0.87106,0.93843,0.87035,0.94379,0.76074,0.73566,0.38988,0.86164,0.0008425,0.0008425,0.0008425
187,6396.54,0.80495,0.43253,0.87216,0.93933,0.87104,0.944,0.76116,0.73495,0.38956,0.86146,0.000793,0.000793,0.000793
188,6431.47,0.80539,0.43408,0.87127,0.94049,0.86958,0.94398,0.76144,0.73419,0.38897,0.86128,0.0007435,0.0007435,0.0007435
189,6465.81,0.81059,0.43283,0.87322,0.93982,0.87066,0.94441,0.76147,0.73356,0.38927,0.86098,0.000694,0.000694,0.000694
190,6499.7,0.80428,0.43161,0.87037,0.94005,0.87086,0.94449,0.76177,0.73261,0.3888,0.86086,0.0006445,0.0006445,0.0006445
191,6535.04,0.76997,0.41147,0.85676,0.9408,0.87022,0.94461,0.76217,0.73245,0.38911,0.8608,0.000595,0.000595,0.000595
192,6567.76,0.75393,0.40332,0.84949,0.94376,0.86713,0.94415,0.76166,0.7328,0.38941,0.86084,0.0005455,0.0005455,0.0005455
193,6601.36,0.75205,0.402,0.84802,0.94386,0.86797,0.94414,0.76211,0.73302,0.38924,0.86074,0.000496,0.000496,0.000496
194,6634.08,0.74719,0.39978,0.84913,0.94358,0.86769,0.94422,0.76225,0.73294,0.38924,0.86079,0.0004465,0.0004465,0.0004465
195,6667.2,0.75026,0.40149,0.84902,0.94327,0.86803,0.9442,0.76262,0.73268,0.38921,0.86078,0.000397,0.000397,0.000397
196,6700.2,0.74001,0.39788,0.84981,0.94432,0.86691,0.94443,0.76245,0.7325,0.38862,0.86072,0.0003475,0.0003475,0.0003475
197,6733.25,0.7429,0.39881,0.84862,0.94469,0.86713,0.94423,0.76232,0.7318,0.3883,0.86058,0.000298,0.000298,0.000298
198,6766.43,0.74114,0.39647,0.84808,0.94504,0.86559,0.94434,0.7626,0.73152,0.38822,0.86046,0.0002485,0.0002485,0.0002485
199,6799.33,0.73637,0.39374,0.84637,0.94414,0.86613,0.94412,0.76232,0.73077,0.3881,0.8604,0.000199,0.000199,0.000199
200,6832.03,0.73672,0.3951,0.84775,0.94345,0.86623,0.94435,0.76266,0.72994,0.38769,0.86037,0.0001495,0.0001495,0.0001495
