epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,403.73,1.19743,0.67895,0.94932,0.90424,0.78988,0.8821,0.59631,1.12669,0.65936,0.92057,0.0017624,0.0017624,0.0017624
20,424.293,1.17639,0.66382,0.94548,0.90881,0.78911,0.88978,0.61733,1.09076,0.62495,0.91427,0.0017492,0.0017492,0.0017492
21,444.917,1.16586,0.65978,0.94089,0.90645,0.79001,0.88548,0.60826,1.10566,0.65394,0.92745,0.001736,0.001736,0.001736
22,465.639,1.1676,0.65979,0.94325,0.90817,0.78473,0.88083,0.6011,1.14562,0.66035,0.92596,0.0017228,0.0017228,0.0017228
23,485.991,1.16895,0.65807,0.94202,0.91515,0.79707,0.89021,0.61579,1.0903,0.62513,0.91721,0.0017096,0.0017096,0.0017096
24,506.527,1.15285,0.65152,0.94082,0.90549,0.7967,0.89028,0.60903,1.12185,0.64698,0.92004,0.0016964,0.0016964,0.0016964
25,527.527,1.14508,0.64392,0.93457,0.90955,0.794,0.8902,0.61661,1.07941,0.6397,0.9074,0.0016832,0.0016832,0.0016832
26,548.23,1.14599,0.64297,0.93617,0.90826,0.8025,0.89491,0.62295,1.077,0.62346,0.9084,0.00167,0.00167,0.00167
27,569.024,1.12871,0.63407,0.93142,0.92192,0.80546,0.89822,0.63035,1.04159,0.61029,0.90411,0.0016568,0.0016568,0.0016568
28,589.827,1.12866,0.63491,0.93262,0.90657,0.81718,0.90069,0.63598,1.03725,0.6112,0.90052,0.0016436,0.0016436,0.0016436
29,610.323,1.11655,0.62554,0.92953,0.93365,0.80314,0.90061,0.63875,1.0355,0.58876,0.90067,0.0016304,0.0016304,0.0016304
30,630.98,1.11637,0.62822,0.93062,0.92147,0.8007,0.89559,0.62921,1.03944,0.60012,0.90035,0.0016172,0.0016172,0.0016172
31,651.774,1.10988,0.62535,0.93068,0.91906,0.80556,0.89645,0.62926,1.03917,0.61588,0.90547,0.001604,0.001604,0.001604
32,672.367,1.08814,0.61101,0.92279,0.91824,0.81263,0.90506,0.65246,1.00263,0.57504,0.8915,0.0015908,0.0015908,0.0015908
33,693.058,1.09434,0.6131,0.9241,0.91591,0.81896,0.90324,0.64402,1.02198,0.59131,0.89653,0.0015776,0.0015776,0.0015776
34,713.781,1.09106,0.61378,0.92473,0.91699,0.80572,0.899,0.63072,1.04752,0.59421,0.90377,0.0015644,0.0015644,0.0015644
35,734.628,1.08335,0.60854,0.92328,0.91518,0.82142,0.90547,0.64883,1.00866,0.57286,0.89321,0.0015512,0.0015512,0.0015512
36,755.788,1.08544,0.60921,0.92333,0.91727,0.81798,0.90346,0.64941,1.00345,0.57833,0.89171,0.001538,0.001538,0.001538
37,776.916,1.06879,0.59789,0.91848,0.92394,0.81329,0.90076,0.64377,1.00402,0.58099,0.89318,0.0015248,0.0015248,0.0015248
38,797.809,1.07892,0.60498,0.92242,0.91728,0.81357,0.90647,0.65026,1.0133,0.57843,0.89127,0.0015116,0.0015116,0.0015116
39,819.023,1.07499,0.59961,0.92044,0.92047,0.81805,0.90735,0.65814,0.98654,0.56197,0.88616,0.0014984,0.0014984,0.0014984
40,839.711,1.066,0.59624,0.91901,0.92049,0.82282,0.9074,0.6616,0.981,0.56979,0.88207,0.0014852,0.0014852,0.0014852
41,861.131,1.0617,0.59325,0.9178,0.91953,0.824,0.912,0.66658,0.9776,0.55623,0.8883,0.001472,0.001472,0.001472
42,882.863,1.05147,0.59008,0.91432,0.92184,0.81998,0.90946,0.65763,0.99674,0.56561,0.88577,0.0014588,0.0014588,0.0014588
43,904.603,1.05917,0.59186,0.91512,0.92052,0.8213,0.91027,0.66457,0.97411,0.55815,0.88369,0.0014456,0.0014456,0.0014456
44,926.221,1.05506,0.59242,0.91407,0.92509,0.82001,0.91054,0.65895,0.98666,0.5596,0.885,0.0014324,0.0014324,0.0014324
45,947.447,1.06061,0.59178,0.91738,0.92502,0.82114,0.90999,0.65916,0.99252,0.56063,0.88795,0.0014192,0.0014192,0.0014192
46,968.666,1.03728,0.58199,0.91279,0.92612,0.83288,0.91386,0.67009,0.9597,0.54384,0.87942,0.001406,0.001406,0.001406
47,989.63,1.03701,0.57911,0.91202,0.91897,0.82645,0.91524,0.671,0.95959,0.54124,0.87668,0.0013928,0.0013928,0.0013928
48,1010.81,1.03518,0.57994,0.91025,0.92808,0.82451,0.91456,0.67423,0.95501,0.54613,0.87903,0.0013796,0.0013796,0.0013796
49,1031.52,1.0398,0.58246,0.90995,0.93315,0.82671,0.91626,0.67326,0.95243,0.53994,0.87564,0.0013664,0.0013664,0.0013664
50,1052.38,1.03006,0.57773,0.91182,0.92395,0.82851,0.91443,0.67964,0.9405,0.53901,0.87505,0.0013532,0.0013532,0.0013532
51,1073.49,1.02793,0.57375,0.90944,0.92419,0.82879,0.91673,0.6749,0.95014,0.54223,0.87447,0.00134,0.00134,0.00134
52,1094.15,1.02897,0.57486,0.91117,0.91856,0.83214,0.90968,0.66248,0.95389,0.55009,0.87788,0.0013268,0.0013268,0.0013268
53,1115.16,1.01624,0.56728,0.90882,0.92478,0.8278,0.91419,0.67429,0.93984,0.54159,0.87677,0.0013136,0.0013136,0.0013136
54,1136.26,1.01319,0.56671,0.90561,0.91317,0.84222,0.91771,0.68477,0.93686,0.52659,0.87403,0.0013004,0.0013004,0.0013004
55,1157.15,1.01452,0.5666,0.90802,0.91949,0.83522,0.91301,0.67631,0.93784,0.5508,0.87458,0.0012872,0.0012872,0.0012872
56,1178.23,1.01445,0.56738,0.90577,0.9241,0.83134,0.91636,0.67703,0.94919,0.54057,0.87322,0.001274,0.001274,0.001274
57,1199.48,1.00372,0.56469,0.90761,0.92885,0.83597,0.92018,0.68521,0.93132,0.52582,0.86979,0.0012608,0.0012608,0.0012608
58,1220.21,1.0099,0.56351,0.90543,0.92914,0.83288,0.91901,0.68283,0.9221,0.5308,0.86813,0.0012476,0.0012476,0.0012476
59,1241.39,1.00237,0.559,0.9041,0.92329,0.83893,0.91931,0.68749,0.92348,0.52705,0.86677,0.0012344,0.0012344,0.0012344
60,1262.5,0.99269,0.55194,0.90117,0.92921,0.84061,0.92125,0.6932,0.90977,0.5142,0.86606,0.0012212,0.0012212,0.0012212
61,1283.27,0.99738,0.55767,0.90344,0.93457,0.83305,0.91733,0.67952,0.93245,0.52366,0.86965,0.001208,0.001208,0.001208
62,1304.33,0.99083,0.55687,0.90221,0.93249,0.83366,0.9188,0.68683,0.91444,0.52172,0.87023,0.0011948,0.0011948,0.0011948
63,1325.4,0.99502,0.55809,0.90311,0.92542,0.83803,0.91858,0.68878,0.9101,0.51869,0.86806,0.0011816,0.0011816,0.0011816
64,1345.96,0.99277,0.55301,0.90122,0.93429,0.8403,0.9225,0.6916,0.90561,0.51573,0.86451,0.0011684,0.0011684,0.0011684
65,1367.04,0.99091,0.54837,0.89988,0.93009,0.83936,0.92316,0.69151,0.90828,0.51037,0.86278,0.0011552,0.0011552,0.0011552
66,1388,0.98383,0.551,0.90076,0.92449,0.84602,0.922,0.69266,0.9073,0.51211,0.86228,0.001142,0.001142,0.001142
67,1408.76,0.98287,0.54974,0.90131,0.92874,0.84074,0.92074,0.68761,0.92261,0.51883,0.86809,0.0011288,0.0011288,0.0011288
68,1429.76,0.97823,0.54576,0.90227,0.92798,0.84112,0.92294,0.69419,0.90764,0.51404,0.8651,0.0011156,0.0011156,0.0011156
69,1450.77,0.9827,0.55122,0.90142,0.92763,0.84336,0.92433,0.7001,0.8931,0.50833,0.86195,0.0011024,0.0011024,0.0011024
70,1471.53,0.97415,0.54425,0.89654,0.94066,0.83404,0.92167,0.69543,0.89622,0.5075,0.86264,0.0010892,0.0010892,0.0010892
71,1492.61,0.96521,0.53938,0.89789,0.92788,0.8482,0.92733,0.70278,0.88338,0.49944,0.85832,0.001076,0.001076,0.001076
72,1513.21,0.96728,0.54171,0.89752,0.94178,0.83443,0.92334,0.69653,0.89077,0.50922,0.86094,0.0010628,0.0010628,0.0010628
73,1534.23,0.96598,0.5402,0.8962,0.92873,0.84576,0.92427,0.69687,0.90184,0.50762,0.86028,0.0010496,0.0010496,0.0010496
74,1555.16,0.96733,0.54033,0.89655,0.9307,0.84722,0.92568,0.70183,0.8826,0.49977,0.85843,0.0010364,0.0010364,0.0010364
75,1575.81,0.96344,0.5374,0.89714,0.94041,0.84322,0.92782,0.70653,0.87933,0.49453,0.85627,0.0010232,0.0010232,0.0010232
76,1596.99,0.96061,0.53764,0.89584,0.93068,0.84653,0.92565,0.7021,0.8837,0.50007,0.85767,0.00101,0.00101,0.00101
77,1617.92,0.96432,0.53975,0.89753,0.94043,0.83939,0.92486,0.70448,0.87374,0.49736,0.85951,0.0009968,0.0009968,0.0009968
78,1638.41,0.96079,0.53509,0.89428,0.93747,0.84421,0.92631,0.70262,0.88666,0.49803,0.85883,0.0009836,0.0009836,0.0009836
79,1659.18,0.96017,0.53448,0.89621,0.93578,0.84985,0.92572,0.70426,0.88427,0.49594,0.85659,0.0009704,0.0009704,0.0009704
80,1680.02,0.9507,0.53165,0.89498,0.93397,0.84687,0.92631,0.70707,0.87381,0.49133,0.85826,0.0009572,0.0009572,0.0009572
81,1700.82,0.9442,0.52965,0.89304,0.93506,0.84724,0.92787,0.71077,0.86234,0.48863,0.85435,0.000944,0.000944,0.000944
82,1721.51,0.94914,0.52834,0.89553,0.93371,0.85129,0.92943,0.71157,0.86153,0.48713,0.85479,0.0009308,0.0009308,0.0009308
83,1742.39,0.95157,0.53018,0.89382,0.93428,0.8446,0.92755,0.70798,0.86498,0.49131,0.85439,0.0009176,0.0009176,0.0009176
84,1762.83,0.95113,0.52508,0.8911,0.94621,0.84253,0.92816,0.71306,0.85501,0.48327,0.85138,0.0009044,0.0009044,0.0009044
85,1783.44,0.9312,0.52174,0.89075,0.92814,0.85306,0.92933,0.71394,0.8584,0.4829,0.85196,0.0008912,0.0008912,0.0008912
86,1803.94,0.93682,0.52408,0.89107,0.93289,0.85014,0.9278,0.71355,0.85283,0.48464,0.85181,0.000878,0.000878,0.000878
87,1824.07,0.94305,0.52553,0.89336,0.94246,0.84135,0.92821,0.71102,0.85533,0.48418,0.85214,0.0008648,0.0008648,0.0008648
88,1844.74,0.93201,0.52343,0.89109,0.93781,0.84486,0.92728,0.71192,0.85659,0.48456,0.85205,0.0008516,0.0008516,0.0008516
89,1865.36,0.93764,0.52247,0.89231,0.93822,0.85056,0.92973,0.7148,0.85179,0.48158,0.85178,0.0008384,0.0008384,0.0008384
90,1885.83,0.92927,0.52059,0.88926,0.94013,0.84743,0.92903,0.71633,0.85029,0.48029,0.85137,0.0008252,0.0008252,0.0008252
91,1906.5,0.93305,0.52037,0.88994,0.93819,0.84872,0.93024,0.71815,0.85054,0.4802,0.85196,0.000812,0.000812,0.000812
92,1926.93,0.92084,0.51437,0.88847,0.93834,0.84614,0.92795,0.71564,0.85148,0.47897,0.8517,0.0007988,0.0007988,0.0007988
93,1947.68,0.92814,0.51869,0.88708,0.93862,0.84662,0.92939,0.71843,0.84691,0.4766,0.85159,0.0007856,0.0007856,0.0007856
94,1968.43,0.92377,0.51603,0.88868,0.93643,0.84911,0.93053,0.72032,0.84627,0.476,0.85082,0.0007724,0.0007724,0.0007724
95,1989.03,0.92216,0.51644,0.88713,0.93648,0.84655,0.92859,0.71675,0.84284,0.47914,0.85062,0.0007592,0.0007592,0.0007592
96,2009.6,0.91524,0.51414,0.88733,0.93419,0.85181,0.93023,0.72153,0.83228,0.47199,0.84849,0.000746,0.000746,0.000746
97,2030.33,0.91366,0.51039,0.88492,0.94184,0.84666,0.9317,0.72297,0.83155,0.47373,0.84941,0.0007328,0.0007328,0.0007328
98,2050.89,0.91192,0.50757,0.88513,0.93915,0.8464,0.93028,0.72345,0.82805,0.47013,0.84819,0.0007196,0.0007196,0.0007196
99,2071.55,0.92078,0.51278,0.88742,0.93704,0.85271,0.92992,0.72142,0.82997,0.47075,0.84609,0.0007064,0.0007064,0.0007064
100,2092.28,0.91349,0.50991,0.88631,0.94182,0.85043,0.93073,0.72422,0.82899,0.46754,0.84678,0.0006932,0.0006932,0.0006932
101,2112.73,0.91123,0.51056,0.88688,0.93944,0.84846,0.92959,0.72243,0.82865,0.47193,0.84669,0.00068,0.00068,0.00068
102,2133.52,0.90833,0.50856,0.8853,0.93847,0.85426,0.93031,0.72239,0.82934,0.47204,0.84639,0.0006668,0.0006668,0.0006668
103,2153.95,0.90442,0.50728,0.88495,0.93979,0.85194,0.93222,0.72503,0.82863,0.46999,0.84513,0.0006536,0.0006536,0.0006536
104,2174.62,0.90607,0.50639,0.88439,0.93935,0.85271,0.93162,0.72566,0.82785,0.46621,0.84551,0.0006404,0.0006404,0.0006404
105,2195.52,0.90353,0.50656,0.88445,0.94319,0.84782,0.93133,0.72597,0.82788,0.46681,0.8449,0.0006272,0.0006272,0.0006272
106,2216.08,0.89909,0.50287,0.8827,0.93952,0.85206,0.93203,0.72624,0.82766,0.46541,0.84477,0.000614,0.000614,0.000614
107,2236.97,0.90409,0.50468,0.88419,0.94379,0.84859,0.93276,0.72775,0.82929,0.46586,0.8458,0.0006008,0.0006008,0.0006008
108,2257.73,0.90082,0.50459,0.88319,0.94434,0.8482,0.93161,0.72545,0.82403,0.46611,0.84436,0.0005876,0.0005876,0.0005876
109,2278.19,0.89654,0.5011,0.88272,0.94154,0.84806,0.93061,0.72943,0.81803,0.4627,0.84353,0.0005744,0.0005744,0.0005744
110,2298.98,0.89112,0.49928,0.88297,0.93844,0.85187,0.93191,0.72923,0.81734,0.46099,0.84275,0.0005612,0.0005612,0.0005612
111,2319.58,0.89106,0.49798,0.88279,0.94425,0.84859,0.93282,0.72961,0.81564,0.46026,0.84206,0.000548,0.000548,0.000548
112,2339.92,0.89125,0.49916,0.88136,0.93437,0.85735,0.93362,0.73052,0.81546,0.45941,0.84172,0.0005348,0.0005348,0.0005348
113,2360.85,0.88955,0.49878,0.88218,0.94027,0.8531,0.93335,0.72955,0.81181,0.4593,0.84211,0.0005216,0.0005216,0.0005216
114,2381.47,0.88809,0.49544,0.88043,0.93717,0.85456,0.9336,0.73118,0.81107,0.45684,0.84175,0.0005084,0.0005084,0.0005084
115,2401.92,0.88371,0.49457,0.87884,0.936,0.8549,0.9336,0.73247,0.80823,0.45592,0.84226,0.0004952,0.0004952,0.0004952
116,2422.73,0.8794,0.49381,0.87963,0.94498,0.84922,0.93347,0.73265,0.80935,0.45511,0.84155,0.000482,0.000482,0.000482
117,2443.09,0.88227,0.49316,0.87887,0.94142,0.8524,0.93424,0.73367,0.80705,0.45419,0.84099,0.0004688,0.0004688,0.0004688
118,2463.63,0.87834,0.49127,0.88037,0.94491,0.8522,0.93499,0.73417,0.80606,0.4541,0.83961,0.0004556,0.0004556,0.0004556
119,2484.62,0.87861,0.49074,0.87854,0.94335,0.85338,0.93431,0.73394,0.80673,0.45783,0.8406,0.0004424,0.0004424,0.0004424
120,2505.22,0.87676,0.49217,0.8791,0.94222,0.85438,0.93411,0.73302,0.80941,0.45976,0.8417,0.0004292,0.0004292,0.0004292
121,2526.34,0.87267,0.48824,0.87981,0.94604,0.85271,0.93442,0.73551,0.80458,0.45538,0.84059,0.000416,0.000416,0.000416
122,2547.09,0.87143,0.48932,0.87829,0.94516,0.85207,0.93456,0.73597,0.80407,0.45531,0.84009,0.0004028,0.0004028,0.0004028
123,2567.64,0.86741,0.48589,0.87685,0.94003,0.8537,0.93425,0.73602,0.80324,0.45455,0.8399,0.0003896,0.0003896,0.0003896
124,2588.55,0.86942,0.48859,0.87847,0.94457,0.85451,0.93505,0.73651,0.79843,0.45259,0.83931,0.0003764,0.0003764,0.0003764
125,2609.42,0.86897,0.48642,0.87679,0.94627,0.85155,0.93492,0.73802,0.79787,0.4518,0.83936,0.0003632,0.0003632,0.0003632
126,2630.03,0.86694,0.48517,0.87894,0.94424,0.85243,0.93621,0.7383,0.79752,0.45209,0.83879,0.00035,0.00035,0.00035
127,2650.96,0.8694,0.48842,0.87898,0.94165,0.8539,0.93571,0.73755,0.79804,0.45094,0.83839,0.0003368,0.0003368,0.0003368
128,2671.57,0.85965,0.48345,0.87725,0.94319,0.85348,0.9363,0.73794,0.79736,0.44974,0.83798,0.0003236,0.0003236,0.0003236
129,2692.46,0.86159,0.48215,0.87699,0.94361,0.85322,0.9364,0.73911,0.79436,0.44966,0.83775,0.0003104,0.0003104,0.0003104
130,2713.22,0.85365,0.47926,0.87504,0.93772,0.85683,0.93577,0.73796,0.79461,0.44966,0.83861,0.0002972,0.0002972,0.0002972
131,2734.05,0.85784,0.48295,0.87774,0.94276,0.85244,0.93539,0.73927,0.79086,0.44899,0.83822,0.000284,0.000284,0.000284
132,2754.66,0.85792,0.48106,0.87647,0.94483,0.85232,0.93539,0.73994,0.78957,0.44783,0.83812,0.0002708,0.0002708,0.0002708
133,2775.34,0.85381,0.47906,0.87533,0.94461,0.85198,0.93534,0.73961,0.792,0.44877,0.8379,0.0002576,0.0002576,0.0002576
134,2795.75,0.85249,0.47826,0.87557,0.94937,0.84936,0.9364,0.74021,0.7909,0.44876,0.83736,0.0002444,0.0002444,0.0002444
135,2816.46,0.85357,0.47908,0.87497,0.93986,0.85313,0.93659,0.74077,0.78859,0.44945,0.83705,0.0002312,0.0002312,0.0002312
136,2837.19,0.85009,0.47725,0.87464,0.94304,0.85181,0.93583,0.74072,0.79039,0.44979,0.83663,0.000218,0.000218,0.000218
137,2857.59,0.84779,0.47641,0.87571,0.94647,0.85146,0.93679,0.74037,0.78999,0.44835,0.83628,0.0002048,0.0002048,0.0002048
138,2878.48,0.84416,0.47427,0.87286,0.94164,0.85588,0.93757,0.74107,0.78772,0.44677,0.83625,0.0001916,0.0001916,0.0001916
139,2899.15,0.84501,0.47357,0.87286,0.94279,0.85554,0.93653,0.74243,0.78586,0.44603,0.83625,0.0001784,0.0001784,0.0001784
140,2919.62,0.84572,0.47488,0.87436,0.94357,0.85475,0.9364,0.74265,0.7856,0.44575,0.83603,0.0001652,0.0001652,0.0001652
141,2940.36,0.81103,0.45861,0.85654,0.93997,0.85786,0.93688,0.74195,0.78927,0.44689,0.83604,0.000152,0.000152,0.000152
142,2960.5,0.80469,0.45279,0.85539,0.94057,0.85782,0.93656,0.74046,0.79029,0.44808,0.83625,0.0001388,0.0001388,0.0001388
143,2980.36,0.79337,0.44802,0.85409,0.94311,0.85589,0.93667,0.74012,0.79045,0.44773,0.83631,0.0001256,0.0001256,0.0001256
144,3000.39,0.78901,0.44668,0.85412,0.93997,0.85686,0.93668,0.74087,0.78798,0.44706,0.83606,0.0001124,0.0001124,0.0001124
145,3020.37,0.78774,0.44473,0.85277,0.94031,0.8579,0.93703,0.7425,0.78609,0.44541,0.83571,9.92e-05,9.92e-05,9.92e-05
146,3039.95,0.78286,0.4429,0.85067,0.94247,0.8549,0.9368,0.74281,0.7843,0.44439,0.83534,8.6e-05,8.6e-05,8.6e-05
147,3060.22,0.78116,0.44323,0.8524,0.94304,0.85554,0.93677,0.74304,0.78288,0.44374,0.83504,7.28e-05,7.28e-05,7.28e-05
148,3080.01,0.77858,0.44157,0.85169,0.94087,0.85637,0.93665,0.74327,0.78241,0.4434,0.83497,5.96e-05,5.96e-05,5.96e-05
149,3100.21,0.77682,0.44032,0.8509,0.944,0.85593,0.93715,0.74377,0.78193,0.44332,0.83495,4.64e-05,4.64e-05,4.64e-05
150,3120.98,0.78138,0.44063,0.85126,0.94331,0.8558,0.93688,0.74421,0.78094,0.44317,0.83485,3.32e-05,3.32e-05,3.32e-05
