epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,718.43,1.16421,0.65085,0.93979,0.91432,0.79864,0.89319,0.62183,1.05074,0.59648,0.91119,0.0087625,0.0087625,0.0087625
27,744.879,1.15039,0.64456,0.93645,0.90682,0.79555,0.88835,0.62157,1.02321,0.62083,0.90644,0.008713,0.008713,0.008713
28,771.406,1.14313,0.64238,0.93629,0.9091,0.80605,0.89135,0.61419,1.05371,0.61369,0.90887,0.0086635,0.0086635,0.0086635
29,797.98,1.13338,0.63532,0.93261,0.90476,0.8155,0.89741,0.63352,1.0213,0.59716,0.90557,0.008614,0.008614,0.008614
30,826.676,1.14158,0.63782,0.93423,0.90716,0.81692,0.90114,0.63848,1.00607,0.57722,0.90137,0.0085645,0.0085645,0.0085645
31,857.36,1.12618,0.62971,0.93351,0.92306,0.81808,0.90296,0.63625,1.03026,0.58412,0.90313,0.008515,0.008515,0.008515
32,887.371,1.11169,0.62176,0.92731,0.9118,0.81615,0.90098,0.63918,1.02603,0.5868,0.89753,0.0084655,0.0084655,0.0084655
33,918.633,1.1088,0.61879,0.92666,0.9116,0.81522,0.90382,0.64242,1.02831,0.57734,0.90072,0.008416,0.008416,0.008416
34,944.949,1.10733,0.61778,0.92757,0.91635,0.81526,0.90332,0.64326,1.01453,0.56832,0.89534,0.0083665,0.0083665,0.0083665
35,972.672,1.10356,0.61465,0.92681,0.92589,0.81215,0.90686,0.65281,0.99215,0.56192,0.89273,0.008317,0.008317,0.008317
36,1001.19,1.09818,0.61589,0.92732,0.91238,0.81267,0.90162,0.64704,0.98964,0.56889,0.89331,0.0082675,0.0082675,0.0082675
37,1028.14,1.08932,0.60506,0.92214,0.9104,0.82154,0.90287,0.6427,1.00281,0.5657,0.89276,0.008218,0.008218,0.008218
38,1054.75,1.09065,0.60553,0.92361,0.91776,0.81795,0.90539,0.65551,0.97043,0.5528,0.88527,0.0081685,0.0081685,0.0081685
39,1082.06,1.08782,0.60543,0.92308,0.90998,0.82542,0.90644,0.6569,0.97274,0.55556,0.88715,0.008119,0.008119,0.008119
40,1109.76,1.08068,0.60169,0.92139,0.91697,0.82722,0.90633,0.64961,0.99082,0.55869,0.88694,0.0080695,0.0080695,0.0080695
41,1135.99,1.07294,0.59575,0.91925,0.91901,0.81421,0.90551,0.65838,0.97049,0.55066,0.88672,0.00802,0.00802,0.00802
42,1162.36,1.06485,0.59493,0.91665,0.91507,0.82889,0.91175,0.66192,0.97514,0.54314,0.88525,0.0079705,0.0079705,0.0079705
43,1188.89,1.06678,0.59141,0.91558,0.92694,0.81844,0.90882,0.66288,0.95805,0.53498,0.88438,0.007921,0.007921,0.007921
44,1215.64,1.0642,0.59243,0.91534,0.90857,0.83167,0.9117,0.66832,0.95409,0.54196,0.88012,0.0078715,0.0078715,0.0078715
45,1242.65,1.0613,0.58697,0.91686,0.92381,0.82748,0.91347,0.66866,0.94608,0.54117,0.88015,0.007822,0.007822,0.007822
46,1269.37,1.05028,0.58487,0.91545,0.92269,0.82358,0.91304,0.66553,0.96722,0.54032,0.88583,0.0077725,0.0077725,0.0077725
47,1296.17,1.05087,0.58457,0.91494,0.91863,0.82451,0.91146,0.67035,0.94423,0.53485,0.87946,0.007723,0.007723,0.007723
48,1323.24,1.04475,0.5803,0.91144,0.9151,0.83404,0.91464,0.67022,0.94709,0.53043,0.87855,0.0076735,0.0076735,0.0076735
49,1351.13,1.04994,0.58138,0.91241,0.9274,0.82619,0.91668,0.67629,0.93709,0.52603,0.87921,0.007624,0.007624,0.007624
50,1380.27,1.04093,0.57988,0.91374,0.92841,0.82816,0.91661,0.68151,0.93611,0.52594,0.87716,0.0075745,0.0075745,0.0075745
51,1407.12,1.03823,0.57563,0.91199,0.9283,0.83018,0.91437,0.67241,0.94356,0.52074,0.87561,0.007525,0.007525,0.007525
52,1433.15,1.03126,0.57414,0.9126,0.92834,0.83058,0.9167,0.67812,0.94189,0.53076,0.87826,0.0074755,0.0074755,0.0074755
53,1459.45,1.03152,0.57011,0.91082,0.92672,0.82064,0.91411,0.67617,0.9255,0.52879,0.87486,0.007426,0.007426,0.007426
54,1485.56,1.0234,0.56697,0.9069,0.92685,0.8352,0.91721,0.67953,0.92159,0.5118,0.87264,0.0073765,0.0073765,0.0073765
55,1511.83,1.01555,0.56873,0.90817,0.92666,0.8362,0.91955,0.68219,0.91782,0.51684,0.87078,0.007327,0.007327,0.007327
56,1538.48,1.02443,0.56847,0.90812,0.92678,0.82623,0.91927,0.67998,0.93379,0.52136,0.87137,0.0072775,0.0072775,0.0072775
57,1565.55,1.01359,0.56552,0.90838,0.93025,0.83417,0.91845,0.68815,0.90927,0.51176,0.86823,0.007228,0.007228,0.007228
58,1591.71,1.01797,0.56437,0.9059,0.92276,0.83678,0.91759,0.68453,0.91775,0.51743,0.87024,0.0071785,0.0071785,0.0071785
59,1618.21,1.00883,0.56088,0.9062,0.92408,0.83683,0.91952,0.68891,0.90675,0.50506,0.86899,0.007129,0.007129,0.007129
60,1644.31,1.00885,0.55818,0.90464,0.93428,0.83443,0.92345,0.69033,0.89852,0.50661,0.86517,0.0070795,0.0070795,0.0070795
61,1670.72,1.00537,0.5571,0.90553,0.9294,0.83005,0.91651,0.68445,0.90246,0.51213,0.8689,0.00703,0.00703,0.00703
62,1697.13,0.99782,0.55387,0.9039,0.92593,0.84174,0.92002,0.69167,0.89079,0.49924,0.86787,0.0069805,0.0069805,0.0069805
63,1723.77,1.00317,0.55545,0.90414,0.92836,0.83404,0.92028,0.69013,0.90783,0.50898,0.86769,0.006931,0.006931,0.006931
64,1751.31,1.00222,0.55203,0.90265,0.92106,0.84074,0.92103,0.69172,0.88705,0.50345,0.86382,0.0068815,0.0068815,0.0068815
65,1778.1,1.00222,0.55294,0.90149,0.93053,0.83584,0.9217,0.69634,0.88146,0.49701,0.86228,0.006832,0.006832,0.006832
66,1804.32,0.99221,0.55169,0.90228,0.93655,0.84202,0.92132,0.69486,0.88196,0.50222,0.8662,0.0067825,0.0067825,0.0067825
67,1831.12,0.9836,0.54738,0.90132,0.92484,0.84119,0.92471,0.69796,0.88921,0.49767,0.86505,0.006733,0.006733,0.006733
68,1858.91,0.98411,0.54592,0.90365,0.93037,0.83765,0.92633,0.70345,0.8721,0.48527,0.86301,0.0066835,0.0066835,0.0066835
69,1885.45,0.98842,0.54828,0.90222,0.92856,0.83845,0.92425,0.70556,0.8688,0.49144,0.86227,0.006634,0.006634,0.006634
70,1912.07,0.98215,0.5442,0.89806,0.92808,0.84499,0.92285,0.70173,0.87566,0.49016,0.86142,0.0065845,0.0065845,0.0065845
71,1939.22,0.97419,0.54173,0.9001,0.92625,0.84589,0.92179,0.69754,0.89367,0.49962,0.86392,0.006535,0.006535,0.006535
72,1966.49,0.9702,0.53953,0.89785,0.93208,0.84215,0.92554,0.70821,0.86303,0.48152,0.85941,0.0064855,0.0064855,0.0064855
73,1995.49,0.97458,0.5405,0.89913,0.93492,0.8334,0.92419,0.70611,0.86332,0.48742,0.85817,0.006436,0.006436,0.006436
74,2023.67,0.97619,0.5413,0.89839,0.92921,0.8428,0.92551,0.70772,0.86092,0.48564,0.85856,0.0063865,0.0063865,0.0063865
75,2054.96,0.96913,0.53683,0.8983,0.93631,0.83853,0.92635,0.70825,0.85704,0.48339,0.86001,0.006337,0.006337,0.006337
76,2081.26,0.96561,0.53408,0.89725,0.93521,0.84048,0.92655,0.7083,0.8562,0.47859,0.85697,0.0062875,0.0062875,0.0062875
77,2108.83,0.96646,0.5355,0.89773,0.94161,0.83739,0.92696,0.71017,0.85371,0.48,0.85697,0.006238,0.006238,0.006238
78,2135.23,0.97549,0.53812,0.89656,0.93105,0.84673,0.92758,0.7122,0.86071,0.47951,0.85826,0.0061885,0.0061885,0.0061885
79,2161.13,0.96399,0.53312,0.8977,0.9427,0.83878,0.92628,0.70767,0.86064,0.48003,0.85843,0.006139,0.006139,0.006139
80,2187.39,0.96014,0.53248,0.89603,0.93975,0.83996,0.92822,0.71533,0.84279,0.47182,0.85552,0.0060895,0.0060895,0.0060895
81,2213.93,0.95485,0.53017,0.89521,0.93035,0.84499,0.92723,0.71353,0.84776,0.47878,0.85389,0.00604,0.00604,0.00604
82,2240.44,0.95835,0.52906,0.89717,0.94387,0.84432,0.92816,0.71549,0.84207,0.47273,0.8543,0.0059905,0.0059905,0.0059905
83,2268.59,0.95528,0.52983,0.89381,0.93072,0.84923,0.92896,0.71553,0.84579,0.46909,0.85155,0.005941,0.005941,0.005941
84,2295.01,0.94836,0.52505,0.89205,0.9309,0.84396,0.92786,0.71245,0.8434,0.46896,0.85453,0.0058915,0.0058915,0.0058915
85,2321.15,0.94277,0.52366,0.89317,0.93507,0.8511,0.92856,0.71712,0.83702,0.47202,0.85444,0.005842,0.005842,0.005842
86,2347.46,0.94272,0.52268,0.89246,0.93198,0.84846,0.92819,0.71791,0.83704,0.47003,0.85149,0.0057925,0.0057925,0.0057925
87,2373.97,0.94925,0.52541,0.89422,0.93623,0.84911,0.93111,0.71952,0.82742,0.46437,0.85185,0.005743,0.005743,0.005743
88,2400.53,0.93948,0.52143,0.89283,0.93955,0.84251,0.92826,0.71975,0.83356,0.4632,0.85212,0.0056935,0.0056935,0.0056935
89,2427.06,0.94371,0.5233,0.89352,0.93546,0.84627,0.92937,0.72084,0.82784,0.46563,0.85176,0.005644,0.005644,0.005644
90,2453.07,0.93572,0.51903,0.88969,0.93373,0.85001,0.93017,0.72066,0.83188,0.46132,0.84953,0.0055945,0.0055945,0.0055945
91,2479.36,0.93888,0.51853,0.89126,0.93157,0.8531,0.92988,0.71998,0.82691,0.46194,0.84961,0.005545,0.005545,0.005545
92,2505.32,0.92877,0.51393,0.89069,0.93646,0.84769,0.92991,0.72134,0.83147,0.4652,0.85282,0.0054955,0.0054955,0.0054955
93,2532.01,0.93588,0.5176,0.88882,0.93361,0.85093,0.9306,0.72667,0.81726,0.45891,0.84877,0.005446,0.005446,0.005446
94,2559.21,0.92985,0.51526,0.88993,0.93271,0.85304,0.9312,0.72312,0.82173,0.45843,0.85036,0.0053965,0.0053965,0.0053965
95,2586.15,0.92697,0.5141,0.88914,0.93748,0.84946,0.93207,0.72721,0.80733,0.45639,0.84713,0.005347,0.005347,0.005347
96,2614.58,0.92843,0.5157,0.88908,0.93354,0.84936,0.93078,0.72595,0.82023,0.4536,0.84755,0.0052975,0.0052975,0.0052975
97,2641.89,0.91903,0.50903,0.88638,0.93272,0.85499,0.93082,0.72517,0.82094,0.45306,0.84878,0.005248,0.005248,0.005248
98,2671.11,0.91617,0.5078,0.88573,0.93352,0.85747,0.93273,0.72742,0.81608,0.45439,0.84837,0.0051985,0.0051985,0.0051985
99,2699.64,0.92847,0.51309,0.88888,0.93722,0.85065,0.9313,0.72922,0.81099,0.45582,0.84687,0.005149,0.005149,0.005149
100,2726.81,0.92038,0.50886,0.88798,0.9422,0.8521,0.93234,0.72956,0.80809,0.45672,0.8476,0.0050995,0.0050995,0.0050995
101,2753.11,0.92087,0.51122,0.88837,0.93487,0.85284,0.93291,0.72646,0.81433,0.4589,0.84801,0.00505,0.00505,0.00505
102,2783.16,0.923,0.50934,0.88774,0.93967,0.84885,0.9324,0.72789,0.80649,0.45291,0.84596,0.0050005,0.0050005,0.0050005
103,2810.12,0.91363,0.50756,0.88668,0.93944,0.85438,0.93367,0.73216,0.80366,0.44977,0.84571,0.004951,0.004951,0.004951
104,2837.1,0.91262,0.50473,0.88609,0.9415,0.8517,0.93338,0.73137,0.79914,0.44615,0.84321,0.0049015,0.0049015,0.0049015
105,2863.42,0.91398,0.50589,0.8861,0.94357,0.85104,0.93324,0.73306,0.79653,0.44863,0.84277,0.004852,0.004852,0.004852
106,2889.61,0.90715,0.50222,0.88457,0.93978,0.8585,0.93357,0.73284,0.79797,0.44773,0.8426,0.0048025,0.0048025,0.0048025
107,2915.84,0.91336,0.50387,0.8858,0.93679,0.85928,0.93335,0.7344,0.79285,0.44645,0.84295,0.004753,0.004753,0.004753
108,2942.22,0.91212,0.50479,0.88526,0.94159,0.85717,0.93378,0.73537,0.79326,0.44318,0.84257,0.0047035,0.0047035,0.0047035
109,2968.28,0.90928,0.5022,0.88547,0.94016,0.85825,0.93386,0.73476,0.79369,0.44421,0.84229,0.004654,0.004654,0.004654
110,2994.07,0.89825,0.49845,0.88314,0.93789,0.85738,0.93326,0.73565,0.79129,0.44191,0.84139,0.0046045,0.0046045,0.0046045
111,3020.23,0.90226,0.4995,0.88538,0.94648,0.85378,0.93405,0.7365,0.78914,0.44028,0.84154,0.004555,0.004555,0.004555
112,3046.59,0.90119,0.49877,0.88393,0.94263,0.85459,0.93387,0.7378,0.78754,0.44007,0.84246,0.0045055,0.0045055,0.0045055
113,3072.7,0.9007,0.49891,0.88347,0.94225,0.85708,0.93536,0.73755,0.7883,0.44047,0.84324,0.004456,0.004456,0.004456
114,3098.58,0.89997,0.49837,0.88153,0.94111,0.85593,0.93578,0.74067,0.78458,0.43873,0.84125,0.0044065,0.0044065,0.0044065
115,3124.4,0.89643,0.4963,0.88046,0.93863,0.85863,0.93582,0.74011,0.78342,0.43947,0.84001,0.004357,0.004357,0.004357
116,3151.51,0.89038,0.49515,0.88189,0.93851,0.86262,0.93485,0.73764,0.78936,0.44043,0.84104,0.0043075,0.0043075,0.0043075
117,3178.37,0.89985,0.49619,0.88048,0.94267,0.85773,0.93476,0.7401,0.78353,0.4387,0.84179,0.004258,0.004258,0.004258
118,3204.58,0.89568,0.49596,0.88224,0.9403,0.85902,0.93556,0.73971,0.78363,0.43868,0.84069,0.0042085,0.0042085,0.0042085
119,3232.54,0.89801,0.49655,0.8797,0.94327,0.85633,0.93537,0.73872,0.78429,0.44137,0.84105,0.004159,0.004159,0.004159
120,3259.08,0.89585,0.49756,0.88055,0.94652,0.85448,0.93517,0.74005,0.77557,0.43729,0.84022,0.0041095,0.0041095,0.0041095
121,3287.75,0.88806,0.49296,0.88052,0.94404,0.85747,0.93609,0.74067,0.77799,0.4371,0.83879,0.00406,0.00406,0.00406
122,3315.31,0.89104,0.49475,0.8798,0.93922,0.85953,0.93618,0.74131,0.77775,0.43542,0.83945,0.0040105,0.0040105,0.0040105
123,3341.93,0.89004,0.49321,0.879,0.93852,0.86091,0.93749,0.74347,0.7763,0.43336,0.83848,0.003961,0.003961,0.003961
124,3368.58,0.88986,0.49428,0.87976,0.94105,0.85909,0.93726,0.74455,0.77072,0.43479,0.8359,0.0039115,0.0039115,0.0039115
125,3395.2,0.88469,0.49083,0.8771,0.93992,0.85838,0.93705,0.74315,0.77118,0.43345,0.83653,0.003862,0.003862,0.003862
126,3422.51,0.88775,0.49073,0.88073,0.9405,0.85876,0.93861,0.74396,0.77116,0.43288,0.83605,0.0038125,0.0038125,0.0038125
127,3449.96,0.88966,0.49353,0.88051,0.94102,0.86064,0.93691,0.74227,0.77156,0.43446,0.8366,0.003763,0.003763,0.003763
128,3475.68,0.8793,0.48926,0.87808,0.94582,0.85709,0.93808,0.74512,0.77057,0.43186,0.83592,0.0037135,0.0037135,0.0037135
129,3501.97,0.88202,0.48743,0.87754,0.94517,0.85503,0.93816,0.74479,0.77236,0.43326,0.83697,0.003664,0.003664,0.003664
130,3528.32,0.87391,0.48512,0.87525,0.94654,0.85554,0.93874,0.74632,0.77038,0.43215,0.83646,0.0036145,0.0036145,0.0036145
131,3554.36,0.87655,0.48829,0.87763,0.94682,0.85529,0.93881,0.74645,0.77028,0.4305,0.83629,0.003565,0.003565,0.003565
132,3580.21,0.87575,0.48536,0.87775,0.94212,0.85863,0.93863,0.74783,0.76384,0.42883,0.83602,0.0035155,0.0035155,0.0035155
133,3606.09,0.87465,0.48521,0.87698,0.94238,0.85917,0.93947,0.74759,0.76948,0.43056,0.83635,0.003466,0.003466,0.003466
134,3631.83,0.87355,0.48373,0.87672,0.93953,0.86404,0.94017,0.74788,0.76332,0.43001,0.8355,0.0034165,0.0034165,0.0034165
135,3659.15,0.87598,0.48424,0.87694,0.93778,0.8634,0.93948,0.74879,0.76074,0.42868,0.83486,0.003367,0.003367,0.003367
136,3685.62,0.86932,0.48284,0.8755,0.94151,0.86237,0.94065,0.75026,0.75688,0.42741,0.83436,0.0033175,0.0033175,0.0033175
137,3713.15,0.8683,0.48113,0.87665,0.94275,0.8625,0.9406,0.75165,0.75581,0.42624,0.83293,0.003268,0.003268,0.003268
138,3739.1,0.86583,0.48014,0.87371,0.93996,0.86277,0.94075,0.75276,0.75426,0.42534,0.83308,0.0032185,0.0032185,0.0032185
139,3765,0.86345,0.47859,0.8733,0.94423,0.86106,0.94041,0.75282,0.75124,0.42314,0.83292,0.003169,0.003169,0.003169
140,3791.21,0.86535,0.48037,0.87526,0.94489,0.85928,0.94136,0.75203,0.75307,0.42421,0.83333,0.0031195,0.0031195,0.0031195
141,3817.38,0.8613,0.47864,0.87423,0.94464,0.85979,0.9413,0.75224,0.75395,0.42362,0.83265,0.00307,0.00307,0.00307
142,3843.45,0.86433,0.47906,0.87342,0.94648,0.86134,0.94094,0.75313,0.75036,0.42376,0.83218,0.0030205,0.0030205,0.0030205
143,3869.31,0.85794,0.47584,0.87285,0.94321,0.86353,0.94142,0.75332,0.74904,0.42339,0.83158,0.002971,0.002971,0.002971
144,3895.26,0.85785,0.47604,0.87218,0.94426,0.86375,0.94133,0.7541,0.74842,0.42132,0.83141,0.0029215,0.0029215,0.0029215
145,3920.95,0.85935,0.47762,0.87567,0.94584,0.86288,0.94144,0.75398,0.74945,0.42105,0.83158,0.002872,0.002872,0.002872
146,3947.22,0.85654,0.47497,0.87304,0.94638,0.86198,0.9412,0.75363,0.74901,0.42128,0.83153,0.0028225,0.0028225,0.0028225
147,3973.23,0.85108,0.47254,0.87201,0.94494,0.8634,0.94143,0.75486,0.74863,0.42093,0.83161,0.002773,0.002773,0.002773
148,3999.34,0.85279,0.47414,0.87252,0.95128,0.85928,0.94165,0.75557,0.74512,0.42129,0.83124,0.0027235,0.0027235,0.0027235
149,4025.7,0.85107,0.47182,0.87081,0.94874,0.8634,0.94212,0.7558,0.74588,0.42127,0.83064,0.002674,0.002674,0.002674
150,4053.01,0.848,0.47001,0.87108,0.94784,0.86069,0.94125,0.75537,0.74491,0.42015,0.8302,0.0026245,0.0026245,0.0026245
151,4079.36,0.84171,0.46877,0.87068,0.94502,0.86308,0.94159,0.75549,0.74472,0.41959,0.83018,0.002575,0.002575,0.002575
152,4105.27,0.84755,0.47069,0.8715,0.9466,0.86267,0.94172,0.75553,0.74364,0.41776,0.82999,0.0025255,0.0025255,0.0025255
153,4131.13,0.84426,0.46988,0.87063,0.94779,0.86082,0.94228,0.75732,0.74118,0.4155,0.82981,0.002476,0.002476,0.002476
154,4157.47,0.84339,0.46809,0.86953,0.94444,0.86232,0.94184,0.75773,0.74202,0.41578,0.82962,0.0024265,0.0024265,0.0024265
155,4184.35,0.83606,0.46629,0.86935,0.94511,0.86241,0.94157,0.75791,0.74204,0.41652,0.82955,0.002377,0.002377,0.002377
156,4210.72,0.8439,0.4682,0.86966,0.94412,0.86582,0.94218,0.75861,0.74233,0.41665,0.82974,0.0023275,0.0023275,0.0023275
157,4237.28,0.8356,0.46517,0.86931,0.94342,0.86468,0.94214,0.75857,0.7411,0.41632,0.82936,0.002278,0.002278,0.002278
158,4263.8,0.83205,0.46364,0.86837,0.94456,0.86662,0.94208,0.75832,0.73817,0.41455,0.82891,0.0022285,0.0022285,0.0022285
159,4290.45,0.8311,0.46308,0.86854,0.94144,0.86855,0.94215,0.7597,0.73538,0.41388,0.82824,0.002179,0.002179,0.002179
160,4318.29,0.83754,0.46496,0.86911,0.94539,0.86477,0.94225,0.76046,0.73491,0.41291,0.82805,0.0021295,0.0021295,0.0021295
161,4344.76,0.83354,0.46383,0.86951,0.944,0.86829,0.94242,0.76072,0.73491,0.41238,0.82775,0.00208,0.00208,0.00208
162,4370.57,0.8279,0.46249,0.86828,0.94297,0.86662,0.94286,0.76001,0.73439,0.41212,0.82758,0.0020305,0.0020305,0.0020305
163,4396.9,0.82527,0.45919,0.86726,0.94564,0.86685,0.94351,0.75988,0.73443,0.4126,0.82752,0.001981,0.001981,0.001981
164,4423.17,0.83079,0.46124,0.86711,0.94385,0.8678,0.94333,0.76023,0.73479,0.41159,0.82756,0.0019315,0.0019315,0.0019315
165,4450.33,0.82479,0.45757,0.86551,0.94324,0.86874,0.94331,0.76109,0.73413,0.41103,0.82739,0.001882,0.001882,0.001882
166,4477.31,0.82336,0.45831,0.86681,0.94608,0.867,0.94335,0.76079,0.73424,0.41167,0.82738,0.0018325,0.0018325,0.0018325
167,4503.43,0.82346,0.45876,0.86637,0.94578,0.86636,0.94331,0.76091,0.73329,0.41201,0.82738,0.001783,0.001783,0.001783
168,4531.86,0.82502,0.45935,0.86613,0.94424,0.86766,0.9429,0.76128,0.73202,0.41139,0.82712,0.0017335,0.0017335,0.0017335
169,4558.03,0.82083,0.45464,0.86726,0.94144,0.86842,0.94302,0.76124,0.73201,0.41032,0.82698,0.001684,0.001684,0.001684
170,4584.42,0.82144,0.45823,0.86582,0.94247,0.86803,0.94354,0.7621,0.7304,0.40894,0.82656,0.0016345,0.0016345,0.0016345
171,4610.38,0.8218,0.45733,0.86556,0.94498,0.86752,0.94275,0.76122,0.73026,0.40943,0.82671,0.001585,0.001585,0.001585
172,4636.4,0.81687,0.45337,0.86367,0.94432,0.86689,0.94306,0.76164,0.73001,0.40897,0.8265,0.0015355,0.0015355,0.0015355
173,4662.3,0.81413,0.45371,0.8651,0.94615,0.86646,0.94358,0.76256,0.72853,0.40856,0.82615,0.001486,0.001486,0.001486
174,4688.36,0.81494,0.45233,0.86382,0.94639,0.86533,0.943,0.7628,0.72788,0.40875,0.8261,0.0014365,0.0014365,0.0014365
175,4714.2,0.81097,0.45313,0.86488,0.94347,0.86817,0.94349,0.76272,0.72712,0.40784,0.82599,0.001387,0.001387,0.001387
176,4740.24,0.81126,0.45122,0.86398,0.94358,0.86803,0.94348,0.7632,0.72619,0.40732,0.82564,0.0013375,0.0013375,0.0013375
177,4766.13,0.80979,0.45004,0.86543,0.94319,0.86739,0.94362,0.76315,0.72572,0.40688,0.82544,0.001288,0.001288,0.001288
178,4792.14,0.80231,0.44697,0.8631,0.94572,0.86594,0.94411,0.76372,0.72496,0.40685,0.82532,0.0012385,0.0012385,0.0012385
179,4819.29,0.80639,0.44882,0.86234,0.94511,0.86623,0.94381,0.76468,0.72418,0.40686,0.82505,0.001189,0.001189,0.001189
180,4845.34,0.80712,0.44744,0.86323,0.94568,0.867,0.9446,0.76473,0.72381,0.40692,0.82499,0.0011395,0.0011395,0.0011395
181,4871.52,0.80735,0.44864,0.86298,0.94558,0.86752,0.94422,0.76481,0.72411,0.40687,0.82505,0.00109,0.00109,0.00109
182,4897.64,0.79662,0.44507,0.86233,0.94193,0.86919,0.94412,0.76506,0.72458,0.4069,0.82511,0.0010405,0.0010405,0.0010405
183,4923.65,0.79836,0.4451,0.86141,0.94054,0.87171,0.94453,0.7651,0.72456,0.40709,0.82493,0.000991,0.000991,0.000991
184,4949.48,0.79948,0.44531,0.8629,0.94241,0.87125,0.94444,0.76562,0.72358,0.40661,0.82476,0.0009415,0.0009415,0.0009415
185,4975.92,0.80253,0.44471,0.86233,0.94332,0.86999,0.94434,0.76536,0.72263,0.40661,0.82453,0.000892,0.000892,0.000892
186,5003.9,0.79429,0.44375,0.86158,0.94353,0.86958,0.94453,0.76598,0.72248,0.4063,0.82452,0.0008425,0.0008425,0.0008425
187,5030.11,0.79556,0.44245,0.86126,0.94346,0.87016,0.94447,0.76636,0.72253,0.4059,0.82448,0.000793,0.000793,0.000793
