epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,466.076,1.14173,0.63604,0.93721,0.91634,0.80381,0.89888,0.6405,1.04521,0.5955,0.90697,0.0017096,0.0017096,0.0017096
24,486.421,1.12306,0.62915,0.93254,0.91125,0.80868,0.89559,0.63455,1.04819,0.59587,0.91119,0.0016964,0.0016964,0.0016964
25,506.234,1.1206,0.62775,0.93401,0.91939,0.80033,0.8978,0.63275,1.05563,0.60898,0.91261,0.0016832,0.0016832,0.0016832
26,526.031,1.12288,0.6227,0.9332,0.91714,0.8119,0.90229,0.64023,1.03514,0.58917,0.90307,0.00167,0.00167,0.00167
27,546.344,1.11331,0.62162,0.93145,0.91902,0.81576,0.90131,0.63889,1.01996,0.58404,0.90448,0.0016568,0.0016568,0.0016568
28,566.173,1.09891,0.61165,0.92621,0.9207,0.81112,0.90518,0.64668,1.03683,0.59162,0.89965,0.0016436,0.0016436,0.0016436
29,586.31,1.09718,0.60953,0.92703,0.93107,0.81009,0.90456,0.6426,1.02629,0.58214,0.90143,0.0016304,0.0016304,0.0016304
30,606.441,1.09374,0.60664,0.92569,0.92435,0.81335,0.90454,0.63975,1.02654,0.57697,0.90257,0.0016172,0.0016172,0.0016172
31,625.988,1.08427,0.60016,0.92471,0.90708,0.81911,0.90381,0.6374,1.0296,0.58809,0.9037,0.001604,0.001604,0.001604
32,645.89,1.08209,0.59845,0.92381,0.92766,0.81692,0.90929,0.6571,0.9957,0.56251,0.89478,0.0015908,0.0015908,0.0015908
33,665.963,1.07388,0.59625,0.92417,0.92937,0.81314,0.9061,0.64556,1.01103,0.56699,0.90584,0.0015776,0.0015776,0.0015776
34,685.751,1.06564,0.59185,0.92006,0.92692,0.82632,0.9077,0.65359,0.99485,0.56596,0.89178,0.0015644,0.0015644,0.0015644
35,705.71,1.06346,0.59161,0.91995,0.92436,0.82126,0.9115,0.66502,0.98141,0.55886,0.89236,0.0015512,0.0015512,0.0015512
36,725.736,1.05516,0.5883,0.91828,0.93432,0.81962,0.91479,0.6727,0.97868,0.54515,0.88855,0.001538,0.001538,0.001538
37,746.042,1.05326,0.58626,0.91681,0.93223,0.81936,0.91197,0.66499,0.99478,0.55844,0.89692,0.0015248,0.0015248,0.0015248
38,766.136,1.05812,0.58756,0.91888,0.93152,0.81793,0.91422,0.66824,0.96943,0.55243,0.89128,0.0015116,0.0015116,0.0015116
39,786.094,1.05284,0.58571,0.91693,0.93168,0.82567,0.91202,0.6654,0.97158,0.54199,0.88998,0.0014984,0.0014984,0.0014984
40,806.059,1.033,0.57303,0.91459,0.93611,0.8231,0.91926,0.67883,0.96041,0.53713,0.88945,0.0014852,0.0014852,0.0014852
41,826.011,1.0433,0.58108,0.91672,0.93741,0.82334,0.9143,0.67127,0.96064,0.54942,0.88865,0.001472,0.001472,0.001472
42,845.777,1.04076,0.57793,0.91312,0.92577,0.83176,0.91383,0.66809,0.96457,0.55894,0.88895,0.0014588,0.0014588,0.0014588
43,865.942,1.03534,0.57153,0.91022,0.92627,0.83144,0.91694,0.6795,0.94628,0.53533,0.88424,0.0014456,0.0014456,0.0014456
44,885.555,1.03814,0.57594,0.91181,0.92444,0.83331,0.91706,0.67709,0.95412,0.53586,0.88338,0.0014324,0.0014324,0.0014324
45,905.682,1.0195,0.56344,0.91016,0.93306,0.83445,0.91481,0.67501,0.95034,0.54017,0.88277,0.0014192,0.0014192,0.0014192
46,925.582,1.01855,0.56317,0.90948,0.92995,0.83868,0.9213,0.68297,0.94423,0.52611,0.88492,0.001406,0.001406,0.001406
47,945.224,1.02854,0.5672,0.90994,0.92701,0.84218,0.91828,0.68535,0.93037,0.52589,0.8791,0.0013928,0.0013928,0.0013928
48,965.478,1.01145,0.55982,0.90884,0.93362,0.83484,0.91919,0.68534,0.9353,0.52455,0.88169,0.0013796,0.0013796,0.0013796
49,985.156,1.01394,0.55906,0.90966,0.93283,0.83499,0.91916,0.68972,0.91725,0.51923,0.87448,0.0013664,0.0013664,0.0013664
50,1004.98,1.00215,0.55536,0.90909,0.93417,0.83128,0.91971,0.68731,0.93068,0.52352,0.8801,0.0013532,0.0013532,0.0013532
51,1025,1.00308,0.55509,0.90671,0.93394,0.8319,0.91843,0.68656,0.92683,0.52365,0.88041,0.00134,0.00134,0.00134
52,1044.63,0.99979,0.55282,0.90411,0.9272,0.84448,0.92057,0.69416,0.90433,0.51188,0.87079,0.0013268,0.0013268,0.0013268
53,1064.77,0.99213,0.54945,0.90563,0.93539,0.84255,0.92168,0.69529,0.90603,0.50861,0.87132,0.0013136,0.0013136,0.0013136
54,1084.86,1.00079,0.55383,0.90422,0.92977,0.83752,0.92248,0.69087,0.92401,0.51335,0.87944,0.0013004,0.0013004,0.0013004
55,1104.62,0.99937,0.55445,0.90759,0.92651,0.84077,0.92173,0.69375,0.90245,0.51353,0.87664,0.0012872,0.0012872,0.0012872
56,1124.18,0.99266,0.54949,0.90451,0.93824,0.83739,0.92424,0.69284,0.91763,0.50822,0.87324,0.001274,0.001274,0.001274
57,1143.85,0.99047,0.54936,0.90531,0.9353,0.83385,0.9215,0.69136,0.91205,0.5085,0.86999,0.0012608,0.0012608,0.0012608
58,1163.52,0.98246,0.54317,0.90209,0.93961,0.84151,0.92614,0.7021,0.89345,0.49792,0.86892,0.0012476,0.0012476,0.0012476
59,1183.57,0.97652,0.54086,0.90145,0.93444,0.83674,0.92434,0.70141,0.88824,0.501,0.86954,0.0012344,0.0012344,0.0012344
60,1203.15,0.97512,0.54133,0.90288,0.93649,0.83842,0.92299,0.69922,0.89107,0.49983,0.86854,0.0012212,0.0012212,0.0012212
61,1223.04,0.97706,0.54325,0.90169,0.93775,0.83881,0.92605,0.70354,0.89306,0.50124,0.86937,0.001208,0.001208,0.001208
62,1242.42,0.97585,0.53923,0.90147,0.93597,0.84503,0.92589,0.70692,0.8854,0.49797,0.86751,0.0011948,0.0011948,0.0011948
63,1262.3,0.97319,0.53705,0.89869,0.93526,0.84632,0.9253,0.70499,0.8845,0.4915,0.86802,0.0011816,0.0011816,0.0011816
64,1282.23,0.96389,0.53279,0.89847,0.93306,0.84589,0.92437,0.70451,0.87935,0.49133,0.86337,0.0011684,0.0011684,0.0011684
65,1301.64,0.96451,0.53347,0.89881,0.93587,0.84035,0.9246,0.70953,0.87667,0.49145,0.86409,0.0011552,0.0011552,0.0011552
66,1321.69,0.95499,0.52741,0.89688,0.94086,0.84357,0.9251,0.7076,0.87743,0.49436,0.86494,0.001142,0.001142,0.001142
67,1341.56,0.95816,0.52717,0.89711,0.94021,0.84424,0.92642,0.71045,0.86884,0.4886,0.86286,0.0011288,0.0011288,0.0011288
68,1360.8,0.95584,0.52774,0.8982,0.93049,0.85026,0.92848,0.71272,0.86525,0.49111,0.86101,0.0011156,0.0011156,0.0011156
69,1380.73,0.95382,0.52652,0.89665,0.93445,0.84616,0.92739,0.7061,0.87724,0.49389,0.86392,0.0011024,0.0011024,0.0011024
70,1400.34,0.95372,0.52778,0.89572,0.93141,0.85138,0.9273,0.71473,0.87477,0.48684,0.86555,0.0010892,0.0010892,0.0010892
71,1420.63,0.94667,0.52403,0.89712,0.93418,0.85026,0.92794,0.71494,0.85626,0.48417,0.86162,0.001076,0.001076,0.001076
72,1441.34,0.95077,0.52372,0.89631,0.93559,0.84724,0.92791,0.7139,0.86281,0.48106,0.86072,0.0010628,0.0010628,0.0010628
73,1461.12,0.94417,0.52087,0.89429,0.93965,0.84795,0.93058,0.71951,0.85697,0.47999,0.85729,0.0010496,0.0010496,0.0010496
74,1481.25,0.93655,0.5169,0.89316,0.94478,0.84587,0.93059,0.71692,0.85623,0.47853,0.8594,0.0010364,0.0010364,0.0010364
75,1502.05,0.93988,0.51764,0.89431,0.93409,0.8558,0.93076,0.72029,0.85432,0.47495,0.86009,0.0010232,0.0010232,0.0010232
76,1521.81,0.93431,0.5146,0.89251,0.93788,0.85533,0.93177,0.72265,0.83894,0.47449,0.85514,0.00101,0.00101,0.00101
77,1541.86,0.93544,0.5188,0.89334,0.93363,0.8576,0.93233,0.72153,0.84183,0.47394,0.85651,0.0009968,0.0009968,0.0009968
78,1561.47,0.93504,0.51693,0.89285,0.93496,0.85271,0.93131,0.72045,0.84061,0.47282,0.85699,0.0009836,0.0009836,0.0009836
79,1581.6,0.93091,0.51232,0.89193,0.93525,0.85915,0.93321,0.72636,0.84024,0.47287,0.85699,0.0009704,0.0009704,0.0009704
80,1601.61,0.92257,0.50867,0.88836,0.94173,0.85091,0.93144,0.72665,0.83662,0.47091,0.85412,0.0009572,0.0009572,0.0009572
81,1621.5,0.92232,0.51035,0.88888,0.9365,0.85262,0.93188,0.72426,0.83418,0.47246,0.85369,0.000944,0.000944,0.000944
82,1642.08,0.9287,0.51105,0.89106,0.94218,0.8517,0.9317,0.7258,0.82817,0.4712,0.85366,0.0009308,0.0009308,0.0009308
83,1662.39,0.92109,0.5083,0.88978,0.93543,0.85426,0.9329,0.72994,0.8279,0.4669,0.85133,0.0009176,0.0009176,0.0009176
84,1682.32,0.91873,0.50529,0.88697,0.94179,0.8519,0.93286,0.72958,0.82155,0.46725,0.85097,0.0009044,0.0009044,0.0009044
85,1702.29,0.92021,0.50909,0.89074,0.9422,0.85413,0.93379,0.7308,0.81858,0.46455,0.85122,0.0008912,0.0008912,0.0008912
86,1721.69,0.91521,0.5039,0.89035,0.94425,0.84653,0.93389,0.73192,0.81585,0.46489,0.85078,0.000878,0.000878,0.000878
87,1742,0.91723,0.50695,0.88791,0.94304,0.85048,0.93277,0.73161,0.81925,0.46429,0.85044,0.0008648,0.0008648,0.0008648
88,1762.1,0.91657,0.50591,0.88965,0.93962,0.85374,0.93291,0.731,0.81575,0.45979,0.84778,0.0008516,0.0008516,0.0008516
89,1781.81,0.90707,0.4988,0.88569,0.93869,0.85349,0.93266,0.73069,0.8206,0.45928,0.8493,0.0008384,0.0008384,0.0008384
90,1802.43,0.90979,0.50101,0.88622,0.93621,0.85657,0.93425,0.73285,0.81594,0.45594,0.84907,0.0008252,0.0008252,0.0008252
91,1822.72,0.90339,0.49959,0.88644,0.93648,0.85982,0.93423,0.73194,0.81694,0.4604,0.8496,0.000812,0.000812,0.000812
92,1842.32,0.89879,0.4968,0.88705,0.9327,0.86365,0.93522,0.73285,0.81197,0.45949,0.8486,0.0007988,0.0007988,0.0007988
93,1862.78,0.91045,0.50023,0.88682,0.9389,0.8606,0.93524,0.73542,0.80798,0.45557,0.84832,0.0007856,0.0007856,0.0007856
94,1882.86,0.89413,0.49271,0.88492,0.94272,0.85593,0.93537,0.73716,0.80384,0.45527,0.84846,0.0007724,0.0007724,0.0007724
95,1902.86,0.89363,0.49442,0.88464,0.93843,0.85889,0.93638,0.73819,0.80587,0.45335,0.84715,0.0007592,0.0007592,0.0007592
96,1923.01,0.89042,0.49169,0.88296,0.94326,0.85142,0.93486,0.73518,0.80459,0.45039,0.84738,0.000746,0.000746,0.000746
97,1942.91,0.89596,0.49456,0.88515,0.94281,0.85742,0.93471,0.73531,0.80263,0.45256,0.84707,0.0007328,0.0007328,0.0007328
98,1962.93,0.89741,0.49414,0.88441,0.93914,0.85625,0.93549,0.73682,0.81149,0.45505,0.84768,0.0007196,0.0007196,0.0007196
99,1983.06,0.89125,0.49238,0.88396,0.93912,0.85657,0.93585,0.73913,0.80556,0.44959,0.84536,0.0007064,0.0007064,0.0007064
100,2002.94,0.89301,0.49362,0.88216,0.9458,0.85451,0.93537,0.73711,0.80751,0.45279,0.84916,0.0006932,0.0006932,0.0006932
101,2023.01,0.88989,0.49265,0.88471,0.94145,0.85696,0.93554,0.73846,0.79785,0.45093,0.84517,0.00068,0.00068,0.00068
102,2042.99,0.88294,0.48798,0.88204,0.93811,0.85941,0.93563,0.73826,0.79846,0.44975,0.8455,0.0006668,0.0006668,0.0006668
103,2063.32,0.88643,0.48899,0.88204,0.94348,0.85593,0.93525,0.74067,0.79245,0.44953,0.84395,0.0006536,0.0006536,0.0006536
104,2083.73,0.8817,0.48825,0.88178,0.93944,0.86417,0.93743,0.74145,0.79298,0.44691,0.8421,0.0006404,0.0006404,0.0006404
105,2104.07,0.88187,0.48594,0.88117,0.94393,0.85735,0.93653,0.74247,0.79367,0.44724,0.84372,0.0006272,0.0006272,0.0006272
106,2124.51,0.88164,0.48566,0.88223,0.94212,0.85711,0.93679,0.74248,0.79679,0.44691,0.84443,0.000614,0.000614,0.000614
107,2145.11,0.87639,0.48544,0.88134,0.941,0.85941,0.93696,0.74145,0.79295,0.44436,0.84415,0.0006008,0.0006008,0.0006008
108,2165.57,0.87404,0.48137,0.88107,0.94042,0.85889,0.93557,0.74294,0.78943,0.44377,0.84299,0.0005876,0.0005876,0.0005876
109,2185.87,0.869,0.48148,0.88025,0.94442,0.85657,0.93651,0.74327,0.78513,0.4417,0.8433,0.0005744,0.0005744,0.0005744
110,2206.01,0.86837,0.47947,0.87958,0.944,0.85737,0.9374,0.74241,0.78397,0.44251,0.84336,0.0005612,0.0005612,0.0005612
111,2226.34,0.8754,0.48294,0.88069,0.94151,0.86011,0.93764,0.74646,0.78034,0.44183,0.8424,0.000548,0.000548,0.000548
112,2246.63,0.86389,0.47811,0.87903,0.93854,0.86417,0.9384,0.74503,0.78225,0.44202,0.84219,0.0005348,0.0005348,0.0005348
113,2266.45,0.8648,0.4785,0.87962,0.93493,0.86757,0.9385,0.74475,0.78342,0.44351,0.84296,0.0005216,0.0005216,0.0005216
114,2286.75,0.86033,0.47466,0.87764,0.94179,0.86035,0.9382,0.74647,0.78168,0.43969,0.84156,0.0005084,0.0005084,0.0005084
115,2307.06,0.86204,0.47593,0.87999,0.93695,0.86473,0.93893,0.74816,0.77574,0.43682,0.84092,0.0004952,0.0004952,0.0004952
116,2326.69,0.8625,0.47614,0.87828,0.93533,0.86649,0.93975,0.75061,0.77424,0.43616,0.8416,0.000482,0.000482,0.000482
117,2346.76,0.86078,0.47542,0.87802,0.94202,0.8625,0.9394,0.74886,0.77301,0.43646,0.84066,0.0004688,0.0004688,0.0004688
118,2366.61,0.85973,0.47558,0.87858,0.93683,0.86765,0.93838,0.7501,0.77296,0.43591,0.84022,0.0004556,0.0004556,0.0004556
119,2386.55,0.85544,0.47279,0.87686,0.93935,0.8655,0.93874,0.74956,0.77552,0.43532,0.84139,0.0004424,0.0004424,0.0004424
120,2407.59,0.85706,0.47334,0.87788,0.94035,0.8625,0.93867,0.75047,0.77331,0.43391,0.84057,0.0004292,0.0004292,0.0004292
121,2427.67,0.8554,0.47157,0.87681,0.93735,0.86485,0.93842,0.75057,0.77312,0.43603,0.83998,0.000416,0.000416,0.000416
122,2448.12,0.84694,0.46648,0.87476,0.94061,0.86658,0.9384,0.75036,0.77181,0.43456,0.83956,0.0004028,0.0004028,0.0004028
123,2468.51,0.84765,0.46755,0.87689,0.94273,0.86417,0.93863,0.75238,0.76936,0.43235,0.83948,0.0003896,0.0003896,0.0003896
124,2488.23,0.84521,0.46622,0.8766,0.94198,0.86546,0.93943,0.75222,0.76864,0.43221,0.8391,0.0003764,0.0003764,0.0003764
125,2508.64,0.8457,0.46753,0.87701,0.94348,0.864,0.93951,0.75173,0.76818,0.43209,0.83867,0.0003632,0.0003632,0.0003632
126,2529.15,0.84088,0.46594,0.87484,0.94286,0.86465,0.94033,0.75346,0.7665,0.43156,0.83919,0.00035,0.00035,0.00035
127,2549.01,0.84187,0.46317,0.87238,0.9483,0.85956,0.93978,0.75244,0.76886,0.43133,0.8389,0.0003368,0.0003368,0.0003368
128,2568.99,0.84159,0.46523,0.87609,0.93994,0.86439,0.94045,0.75371,0.76801,0.43061,0.83817,0.0003236,0.0003236,0.0003236
129,2589.2,0.83349,0.46106,0.87357,0.93983,0.86417,0.9397,0.75349,0.76592,0.42958,0.83799,0.0003104,0.0003104,0.0003104
130,2609.1,0.83402,0.46199,0.87403,0.94137,0.86443,0.94085,0.75395,0.76411,0.42967,0.83785,0.0002972,0.0002972,0.0002972
131,2629.18,0.83595,0.46133,0.87364,0.94196,0.86404,0.93974,0.75436,0.76134,0.42997,0.83748,0.000284,0.000284,0.000284
132,2649.28,0.83437,0.46061,0.87341,0.94159,0.86417,0.93946,0.7546,0.76122,0.4308,0.83745,0.0002708,0.0002708,0.0002708
133,2669.51,0.83153,0.46053,0.87255,0.94033,0.86507,0.93996,0.75448,0.76075,0.43024,0.83779,0.0002576,0.0002576,0.0002576
134,2689.52,0.83342,0.46082,0.87232,0.94396,0.86301,0.94007,0.75453,0.76064,0.42932,0.83729,0.0002444,0.0002444,0.0002444
135,2709.54,0.82752,0.45869,0.87292,0.94525,0.86211,0.94027,0.75518,0.75972,0.42821,0.83725,0.0002312,0.0002312,0.0002312
136,2729.86,0.8341,0.45987,0.87403,0.9424,0.86369,0.9398,0.75698,0.75776,0.42771,0.83693,0.000218,0.000218,0.000218
137,2750.19,0.82747,0.45762,0.8717,0.94307,0.86383,0.94062,0.75592,0.75592,0.42773,0.83664,0.0002048,0.0002048,0.0002048
138,2770.28,0.82062,0.45448,0.87051,0.93807,0.86726,0.94036,0.75591,0.7581,0.42837,0.83662,0.0001916,0.0001916,0.0001916
139,2790.66,0.82102,0.45432,0.87067,0.94153,0.86546,0.94051,0.75623,0.75942,0.42834,0.8366,0.0001784,0.0001784,0.0001784
140,2810.75,0.82354,0.45499,0.87222,0.94331,0.86481,0.94106,0.75673,0.75647,0.42783,0.8365,0.0001652,0.0001652,0.0001652
141,2831.48,0.78884,0.43775,0.85327,0.94274,0.8649,0.94039,0.75557,0.75969,0.42904,0.83697,0.000152,0.000152,0.000152
142,2850.57,0.7805,0.43254,0.85272,0.94282,0.86395,0.94053,0.75544,0.75943,0.42874,0.8371,0.0001388,0.0001388,0.0001388
143,2869.35,0.77049,0.42798,0.85064,0.94206,0.86314,0.94,0.7554,0.75895,0.42844,0.83668,0.0001256,0.0001256,0.0001256
144,2888.6,0.7722,0.42748,0.85174,0.93906,0.86894,0.94038,0.75524,0.75784,0.42819,0.83647,0.0001124,0.0001124,0.0001124
145,2907.41,0.76373,0.42554,0.84937,0.94178,0.86426,0.94026,0.75652,0.75609,0.4268,0.83619,9.92e-05,9.92e-05,9.92e-05
146,2926.28,0.76398,0.42302,0.84968,0.93963,0.86778,0.94025,0.75644,0.75473,0.42606,0.83602,8.6e-05,8.6e-05,8.6e-05
