epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,638.588,1.15237,0.64319,0.93808,0.90373,0.80263,0.89271,0.6231,1.07891,0.6047,0.91918,0.0017096,0.0017096,0.0017096
24,665.693,1.15568,0.64488,0.93954,0.90766,0.79246,0.88837,0.61568,1.09456,0.61074,0.92638,0.0016964,0.0016964,0.0016964
25,692.801,1.13801,0.63773,0.93649,0.91164,0.80005,0.89408,0.62018,1.06791,0.60863,0.91529,0.0016832,0.0016832,0.0016832
26,719.83,1.14324,0.6372,0.9365,0.90845,0.80005,0.89823,0.62971,1.04859,0.5897,0.90571,0.00167,0.00167,0.00167
27,747.307,1.12247,0.62401,0.93142,0.90677,0.79898,0.88981,0.61919,1.05467,0.62292,0.91186,0.0016568,0.0016568,0.0016568
28,774.583,1.11921,0.62529,0.92911,0.91046,0.79988,0.89806,0.63231,1.06372,0.59563,0.9139,0.0016436,0.0016436,0.0016436
29,801.513,1.11439,0.6216,0.93097,0.92407,0.7949,0.89297,0.61854,1.08732,0.65301,0.92057,0.0016304,0.0016304,0.0016304
30,828.598,1.10793,0.61712,0.9292,0.91458,0.80369,0.9033,0.63903,1.03376,0.57933,0.90169,0.0016172,0.0016172,0.0016172
31,855.957,1.10403,0.61777,0.92971,0.91196,0.80301,0.89954,0.6288,1.04518,0.58628,0.91494,0.001604,0.001604,0.001604
32,883.487,1.09325,0.60883,0.92793,0.92566,0.80121,0.9016,0.6453,1.00971,0.58139,0.89983,0.0015908,0.0015908,0.0015908
33,910.559,1.09056,0.61102,0.92677,0.91163,0.81812,0.90388,0.64526,1.02212,0.57676,0.90163,0.0015776,0.0015776,0.0015776
34,937.621,1.08722,0.60716,0.92296,0.92044,0.81048,0.90283,0.64631,1.01304,0.56866,0.89448,0.0015644,0.0015644,0.0015644
35,964.984,1.08409,0.60026,0.92229,0.89978,0.82878,0.90632,0.64653,1.00934,0.56965,0.89793,0.0015512,0.0015512,0.0015512
36,992.046,1.07233,0.59649,0.92041,0.90953,0.82941,0.91293,0.66112,0.98204,0.55118,0.88941,0.001538,0.001538,0.001538
37,1019.44,1.06811,0.59613,0.9201,0.90918,0.82106,0.90588,0.65172,0.98672,0.55833,0.89869,0.0015248,0.0015248,0.0015248
38,1046.56,1.07295,0.59342,0.91986,0.91975,0.82483,0.91249,0.65952,0.98651,0.54881,0.89312,0.0015116,0.0015116,0.0015116
39,1074.19,1.06377,0.59132,0.9192,0.92109,0.82654,0.91083,0.66134,0.97954,0.54852,0.89336,0.0014984,0.0014984,0.0014984
40,1101.43,1.04714,0.58173,0.91647,0.92366,0.81241,0.90699,0.65544,0.98487,0.55362,0.89143,0.0014852,0.0014852,0.0014852
41,1128.69,1.05211,0.58505,0.9168,0.92229,0.81752,0.90943,0.66717,0.96123,0.53548,0.8849,0.001472,0.001472,0.001472
42,1156.1,1.05192,0.58313,0.91423,0.92427,0.83044,0.91361,0.66371,0.97916,0.53837,0.88712,0.0014588,0.0014588,0.0014588
43,1183.15,1.04079,0.5766,0.90975,0.92102,0.83224,0.91461,0.67324,0.96448,0.53413,0.8842,0.0014456,0.0014456,0.0014456
44,1210.75,1.05211,0.57948,0.91387,0.91874,0.8316,0.91437,0.67103,0.951,0.53374,0.88375,0.0014324,0.0014324,0.0014324
45,1238.18,1.0339,0.5725,0.91276,0.92518,0.8327,0.91406,0.67075,0.95106,0.53572,0.8823,0.0014192,0.0014192,0.0014192
46,1265.57,1.04064,0.57687,0.91439,0.92644,0.83069,0.91611,0.67995,0.93349,0.52191,0.88102,0.001406,0.001406,0.001406
47,1292.76,1.03437,0.57075,0.91051,0.92666,0.82773,0.91318,0.66908,0.9573,0.5289,0.88364,0.0013928,0.0013928,0.0013928
48,1320.2,1.02627,0.56741,0.91149,0.9231,0.84081,0.91988,0.68448,0.93868,0.51703,0.87901,0.0013796,0.0013796,0.0013796
49,1348.03,1.02859,0.57054,0.91235,0.92249,0.83597,0.91781,0.68065,0.94034,0.52053,0.8797,0.0013664,0.0013664,0.0013664
50,1375.26,1.01605,0.56251,0.91149,0.93399,0.82503,0.9151,0.67466,0.95405,0.52662,0.88068,0.0013532,0.0013532,0.0013532
51,1402.5,1.00903,0.56,0.90721,0.92929,0.82387,0.91388,0.67896,0.93314,0.52699,0.8753,0.00134,0.00134,0.00134
52,1430.25,1.00979,0.5597,0.90636,0.92543,0.84202,0.91793,0.68672,0.92768,0.51095,0.87373,0.0013268,0.0013268,0.0013268
53,1457.74,1.0088,0.56045,0.90722,0.92456,0.83288,0.9205,0.68673,0.91426,0.51546,0.8766,0.0013136,0.0013136,0.0013136
54,1485.41,1.01477,0.56473,0.90703,0.92775,0.83649,0.9234,0.6867,0.91769,0.50872,0.87581,0.0013004,0.0013004,0.0013004
55,1513,1.00665,0.55925,0.9071,0.92888,0.82876,0.91879,0.68489,0.92887,0.51303,0.88108,0.0012872,0.0012872,0.0012872
56,1540.94,0.99524,0.55096,0.90523,0.91387,0.84283,0.92012,0.68894,0.91603,0.50774,0.87579,0.001274,0.001274,0.001274
57,1568.63,0.99678,0.55331,0.90576,0.93257,0.83443,0.92026,0.69338,0.91718,0.50337,0.87202,0.0012608,0.0012608,0.0012608
58,1595.47,0.98852,0.54735,0.90206,0.92931,0.8362,0.91998,0.69116,0.90436,0.50221,0.87152,0.0012476,0.0012476,0.0012476
59,1622.92,0.9838,0.54396,0.90155,0.93269,0.84022,0.9231,0.69999,0.89045,0.49368,0.8694,0.0012344,0.0012344,0.0012344
60,1650.34,0.98487,0.54765,0.9051,0.93276,0.83759,0.92283,0.69527,0.89716,0.49904,0.86982,0.0012212,0.0012212,0.0012212
61,1678.12,0.98982,0.54946,0.90348,0.92744,0.84589,0.92104,0.69369,0.90203,0.49503,0.87456,0.001208,0.001208,0.001208
62,1705.43,0.98116,0.54444,0.90249,0.93307,0.83533,0.92334,0.6955,0.89553,0.49729,0.86853,0.0011948,0.0011948,0.0011948
63,1733.2,0.98402,0.54282,0.90084,0.93285,0.84473,0.92569,0.69892,0.8923,0.49327,0.86855,0.0011816,0.0011816,0.0011816
64,1760.41,0.97224,0.53796,0.89954,0.93135,0.84331,0.92589,0.69673,0.89041,0.49503,0.86728,0.0011684,0.0011684,0.0011684
65,1787.57,0.97743,0.5425,0.90168,0.92196,0.84627,0.92349,0.70102,0.88778,0.48743,0.86471,0.0011552,0.0011552,0.0011552
66,1814.82,0.96324,0.53098,0.89776,0.93665,0.83996,0.92369,0.70365,0.88396,0.48503,0.86592,0.001142,0.001142,0.001142
67,1842.59,0.96394,0.53109,0.89742,0.93175,0.84537,0.92433,0.70161,0.88128,0.48879,0.86385,0.0011288,0.0011288,0.0011288
68,1870.09,0.96446,0.5345,0.90035,0.93267,0.85168,0.92529,0.70447,0.86987,0.48546,0.86388,0.0011156,0.0011156,0.0011156
69,1897.91,0.96565,0.53265,0.89793,0.93658,0.84421,0.92794,0.70909,0.87522,0.48462,0.86246,0.0011024,0.0011024,0.0011024
70,1925.18,0.95548,0.52931,0.89564,0.93857,0.85001,0.9273,0.71073,0.86781,0.47865,0.86117,0.0010892,0.0010892,0.0010892
71,1952.68,0.95482,0.52903,0.89736,0.93742,0.8467,0.9286,0.71095,0.87164,0.47918,0.86224,0.001076,0.001076,0.001076
72,1980.14,0.95873,0.5318,0.89716,0.93507,0.84499,0.92757,0.711,0.86305,0.48004,0.85976,0.0010628,0.0010628,0.0010628
73,2007.6,0.95288,0.52645,0.89463,0.93248,0.85168,0.92927,0.71147,0.86207,0.47729,0.86093,0.0010496,0.0010496,0.0010496
74,2035.13,0.94969,0.52489,0.89518,0.93694,0.84872,0.92876,0.71161,0.86034,0.47438,0.86098,0.0010364,0.0010364,0.0010364
75,2062.28,0.94872,0.52363,0.89497,0.93963,0.84966,0.92951,0.71203,0.85666,0.47259,0.85882,0.0010232,0.0010232,0.0010232
76,2090.09,0.94333,0.52214,0.89464,0.93185,0.85387,0.92843,0.70844,0.86602,0.47459,0.86135,0.00101,0.00101,0.00101
77,2118.2,0.94321,0.52132,0.89504,0.93329,0.85438,0.92885,0.71546,0.84697,0.47227,0.85789,0.0009968,0.0009968,0.0009968
78,2145.96,0.93254,0.51777,0.89216,0.93551,0.85534,0.93087,0.71759,0.85135,0.46939,0.85907,0.0009836,0.0009836,0.0009836
79,2173.44,0.93567,0.51824,0.89199,0.93984,0.85078,0.93057,0.7171,0.84659,0.46933,0.85511,0.0009704,0.0009704,0.0009704
80,2200.65,0.93095,0.51481,0.89006,0.93888,0.85441,0.93047,0.71835,0.84257,0.46964,0.85363,0.0009572,0.0009572,0.0009572
81,2228.02,0.92639,0.51437,0.88862,0.93622,0.85413,0.92874,0.71956,0.84308,0.46467,0.85514,0.000944,0.000944,0.000944
82,2255.9,0.93448,0.51536,0.89224,0.93618,0.85558,0.93175,0.7183,0.83732,0.46098,0.85329,0.0009308,0.0009308,0.0009308
83,2282.86,0.92538,0.51416,0.89082,0.93888,0.85248,0.92957,0.71778,0.8398,0.46726,0.85465,0.0009176,0.0009176,0.0009176
84,2310.32,0.92291,0.50954,0.88803,0.9368,0.85119,0.93118,0.71891,0.83747,0.46177,0.85352,0.0009044,0.0009044,0.0009044
85,2337.61,0.91796,0.50817,0.8901,0.9416,0.85387,0.93173,0.72074,0.83353,0.45977,0.85251,0.0008912,0.0008912,0.0008912
86,2364.28,0.91354,0.50635,0.8901,0.94238,0.85069,0.93251,0.72534,0.82773,0.46122,0.85209,0.000878,0.000878,0.000878
87,2391.27,0.91438,0.50721,0.88755,0.93478,0.85433,0.93161,0.72394,0.82736,0.45712,0.85043,0.0008648,0.0008648,0.0008648
88,2419.1,0.91764,0.50881,0.89016,0.93537,0.85786,0.93322,0.72391,0.8306,0.45291,0.85077,0.0008516,0.0008516,0.0008516
89,2446.64,0.91136,0.50243,0.88609,0.93529,0.85412,0.93206,0.72575,0.82201,0.45569,0.85049,0.0008384,0.0008384,0.0008384
90,2474.32,0.91279,0.50368,0.88634,0.93088,0.86069,0.93454,0.72747,0.8195,0.4524,0.84963,0.0008252,0.0008252,0.0008252
91,2501.96,0.90572,0.50161,0.88734,0.93936,0.85335,0.93288,0.72814,0.82095,0.45389,0.84819,0.000812,0.000812,0.000812
92,2529.04,0.90347,0.50073,0.88769,0.94138,0.85188,0.93269,0.72563,0.81458,0.45483,0.84846,0.0007988,0.0007988,0.0007988
93,2556.45,0.90791,0.50146,0.88507,0.9372,0.85889,0.93426,0.73042,0.80537,0.45275,0.8477,0.0007856,0.0007856,0.0007856
94,2583.86,0.89464,0.49512,0.88476,0.93697,0.85657,0.93324,0.72922,0.81279,0.45316,0.84725,0.0007724,0.0007724,0.0007724
95,2611,0.89911,0.49777,0.88458,0.93543,0.85606,0.93297,0.72753,0.81725,0.45242,0.84894,0.0007592,0.0007592,0.0007592
96,2638.37,0.89036,0.49456,0.88304,0.94177,0.85373,0.93388,0.73281,0.8072,0.44819,0.84608,0.000746,0.000746,0.000746
97,2665.66,0.89851,0.49755,0.88437,0.94316,0.85271,0.9344,0.73348,0.806,0.44828,0.84504,0.0007328,0.0007328,0.0007328
98,2692.71,0.89894,0.49598,0.88431,0.94234,0.85284,0.93388,0.73027,0.81013,0.44876,0.84681,0.0007196,0.0007196,0.0007196
99,2720.41,0.89851,0.49734,0.88546,0.94594,0.85391,0.93383,0.73005,0.80233,0.44667,0.84668,0.0007064,0.0007064,0.0007064
100,2748.5,0.8926,0.49352,0.88187,0.94258,0.85323,0.93387,0.73351,0.8016,0.44569,0.84715,0.0006932,0.0006932,0.0006932
101,2775.76,0.88838,0.49193,0.88442,0.94565,0.85348,0.93526,0.73767,0.79281,0.44043,0.84485,0.00068,0.00068,0.00068
102,2803.39,0.88584,0.4905,0.88258,0.94726,0.85558,0.93555,0.73628,0.79537,0.44206,0.84389,0.0006668,0.0006668,0.0006668
103,2830.59,0.88447,0.48998,0.88101,0.95141,0.85014,0.93554,0.73575,0.79415,0.44189,0.84426,0.0006536,0.0006536,0.0006536
104,2857.84,0.88235,0.48841,0.88187,0.94338,0.85644,0.93587,0.73868,0.7906,0.44071,0.84346,0.0006404,0.0006404,0.0006404
105,2885.34,0.88017,0.48707,0.88127,0.94697,0.8553,0.93701,0.74051,0.7852,0.43696,0.84301,0.0006272,0.0006272,0.0006272
106,2913.05,0.88103,0.48652,0.881,0.94754,0.85529,0.93614,0.73928,0.78365,0.43654,0.84293,0.000614,0.000614,0.000614
107,2940.23,0.87803,0.48694,0.88027,0.94659,0.85566,0.93597,0.73873,0.78732,0.43967,0.84284,0.0006008,0.0006008,0.0006008
108,2967.66,0.8707,0.48312,0.8803,0.94547,0.85799,0.93696,0.73928,0.7863,0.43977,0.84295,0.0005876,0.0005876,0.0005876
109,2995.05,0.86825,0.48194,0.87892,0.94423,0.85773,0.93643,0.74243,0.78422,0.43884,0.84197,0.0005744,0.0005744,0.0005744
110,3022.32,0.87242,0.48223,0.87988,0.95362,0.85026,0.93743,0.74284,0.78346,0.43639,0.8423,0.0005612,0.0005612,0.0005612
111,3049.93,0.88055,0.48725,0.88009,0.95269,0.85292,0.9381,0.74021,0.78733,0.43788,0.84326,0.000548,0.000548,0.000548
112,3077.43,0.87176,0.48397,0.87833,0.95262,0.85162,0.93906,0.74175,0.7868,0.43633,0.84297,0.0005348,0.0005348,0.0005348
113,3104.88,0.87397,0.48573,0.87886,0.94637,0.85432,0.93732,0.74182,0.78609,0.43787,0.84258,0.0005216,0.0005216,0.0005216
114,3132.29,0.86833,0.48018,0.87725,0.95027,0.85126,0.93808,0.74318,0.78121,0.43625,0.84169,0.0005084,0.0005084,0.0005084
115,3159.61,0.87275,0.48263,0.87967,0.94873,0.85777,0.93929,0.74344,0.77855,0.43237,0.8407,0.0004952,0.0004952,0.0004952
116,3187.58,0.86784,0.48196,0.87641,0.94914,0.85777,0.9393,0.74336,0.77829,0.43259,0.8414,0.000482,0.000482,0.000482
117,3215.6,0.86877,0.48166,0.877,0.95235,0.85516,0.93858,0.74473,0.77981,0.43377,0.8417,0.0004688,0.0004688,0.0004688
118,3242.97,0.86923,0.48196,0.87797,0.95116,0.85505,0.93931,0.74489,0.78203,0.43553,0.84224,0.0004556,0.0004556,0.0004556
119,3270.73,0.86408,0.47705,0.87563,0.94693,0.85915,0.93896,0.74413,0.78117,0.43287,0.84182,0.0004424,0.0004424,0.0004424
120,3298.12,0.86643,0.47919,0.8768,0.94389,0.86194,0.93989,0.74489,0.78208,0.43356,0.84139,0.0004292,0.0004292,0.0004292
121,3325.36,0.86008,0.47652,0.87547,0.94434,0.86134,0.94019,0.7459,0.77699,0.43242,0.84043,0.000416,0.000416,0.000416
122,3352.93,0.85714,0.47359,0.87296,0.94518,0.86134,0.94052,0.7475,0.77299,0.43115,0.83927,0.0004028,0.0004028,0.0004028
123,3380.58,0.85226,0.47277,0.87424,0.95228,0.85619,0.94165,0.74822,0.7727,0.42838,0.83862,0.0003896,0.0003896,0.0003896
124,3407.83,0.84902,0.47152,0.8751,0.94833,0.86009,0.94173,0.74721,0.77115,0.42836,0.83848,0.0003764,0.0003764,0.0003764
125,3435.1,0.85457,0.47294,0.87599,0.95231,0.85613,0.9412,0.747,0.77312,0.42788,0.83851,0.0003632,0.0003632,0.0003632
126,3462.62,0.84991,0.47052,0.87363,0.94421,0.86159,0.94207,0.74714,0.77051,0.42747,0.8381,0.00035,0.00035,0.00035
127,3490.47,0.8481,0.46902,0.87076,0.94237,0.86533,0.94169,0.74719,0.77166,0.428,0.83787,0.0003368,0.0003368,0.0003368
128,3518.46,0.84996,0.47044,0.87535,0.94241,0.86383,0.94192,0.74854,0.77101,0.42762,0.83784,0.0003236,0.0003236,0.0003236
129,3546.12,0.83806,0.46557,0.87192,0.94422,0.86306,0.94198,0.74863,0.76813,0.42765,0.83761,0.0003104,0.0003104,0.0003104
130,3573.45,0.84083,0.46771,0.87301,0.94817,0.85619,0.94168,0.74863,0.76866,0.42682,0.83807,0.0002972,0.0002972,0.0002972
131,3600.93,0.84158,0.46679,0.87212,0.95232,0.85383,0.94083,0.74875,0.76558,0.42564,0.83753,0.000284,0.000284,0.000284
132,3628.51,0.84002,0.46502,0.87129,0.94989,0.85735,0.94161,0.74939,0.76418,0.42487,0.8374,0.0002708,0.0002708,0.0002708
133,3656.78,0.83837,0.46519,0.87095,0.94534,0.86095,0.9423,0.74996,0.76269,0.42349,0.83721,0.0002576,0.0002576,0.0002576
134,3684.45,0.84006,0.46566,0.87043,0.95477,0.85332,0.94243,0.75013,0.76231,0.42436,0.83734,0.0002444,0.0002444,0.0002444
135,3712.33,0.83427,0.46308,0.87155,0.95127,0.857,0.94232,0.7509,0.75995,0.42415,0.83661,0.0002312,0.0002312,0.0002312
136,3739.86,0.83772,0.46447,0.87211,0.95199,0.85776,0.94299,0.7515,0.75875,0.42382,0.8364,0.000218,0.000218,0.000218
137,3766.88,0.83369,0.46293,0.87039,0.94987,0.85683,0.9428,0.7511,0.75943,0.42287,0.83607,0.0002048,0.0002048,0.0002048
138,3794.68,0.82539,0.45927,0.86882,0.94936,0.85692,0.94217,0.75109,0.75991,0.4225,0.83581,0.0001916,0.0001916,0.0001916
139,3822.41,0.82661,0.45818,0.86898,0.94486,0.86271,0.94279,0.7518,0.75997,0.42205,0.83548,0.0001784,0.0001784,0.0001784
140,3850.03,0.82922,0.4602,0.87054,0.94523,0.86219,0.94309,0.75249,0.75815,0.42233,0.8353,0.0001652,0.0001652,0.0001652
141,3878.55,0.78966,0.44087,0.85033,0.94337,0.86237,0.94207,0.75081,0.76128,0.42366,0.83581,0.000152,0.000152,0.000152
142,3905.4,0.78009,0.43617,0.84886,0.9437,0.86314,0.94241,0.75085,0.76094,0.42269,0.83595,0.0001388,0.0001388,0.0001388
143,3932.07,0.77075,0.43033,0.84794,0.94965,0.85715,0.94207,0.75066,0.76007,0.42249,0.83578,0.0001256,0.0001256,0.0001256
144,3959.18,0.77397,0.43112,0.84806,0.94757,0.86082,0.94239,0.75109,0.75963,0.42221,0.83547,0.0001124,0.0001124,0.0001124
145,3986.73,0.76513,0.42798,0.84586,0.94581,0.86507,0.94285,0.75218,0.75719,0.42164,0.83502,9.92e-05,9.92e-05,9.92e-05
146,4013.8,0.76122,0.42594,0.84576,0.95118,0.86035,0.94291,0.75293,0.75643,0.4214,0.83471,8.6e-05,8.6e-05,8.6e-05
147,4040.69,0.76107,0.42522,0.84498,0.95301,0.85953,0.94321,0.75362,0.75551,0.42106,0.83439,7.28e-05,7.28e-05,7.28e-05
148,4067.86,0.75957,0.42507,0.84504,0.95178,0.85891,0.94297,0.75387,0.7543,0.42021,0.83431,5.96e-05,5.96e-05,5.96e-05
149,4094.93,0.76195,0.42557,0.84464,0.94664,0.86331,0.9434,0.75474,0.75303,0.41958,0.83406,4.64e-05,4.64e-05,4.64e-05
150,4121.7,0.75899,0.42475,0.84525,0.9491,0.86159,0.94303,0.7555,0.75206,0.41935,0.83385,3.32e-05,3.32e-05,3.32e-05
