epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,2069.75,0.93765,0.52027,0.89108,0.93616,0.85207,0.93445,0.72271,0.83198,0.46347,0.85085,0.0055945,0.0055945,0.0055945
91,2092.45,0.93369,0.51693,0.89072,0.93429,0.85312,0.93158,0.72189,0.83359,0.46761,0.85075,0.005545,0.005545,0.005545
92,2115.38,0.92653,0.51524,0.8901,0.94068,0.85503,0.93165,0.72264,0.82653,0.463,0.84854,0.0054955,0.0054955,0.0054955
93,2138.1,0.93596,0.5175,0.88961,0.93783,0.85648,0.93443,0.72701,0.8258,0.46357,0.84825,0.005446,0.005446,0.005446
94,2161.03,0.92371,0.51147,0.88866,0.9416,0.84962,0.93464,0.7285,0.81955,0.4607,0.84753,0.0053965,0.0053965,0.0053965
95,2184.2,0.92312,0.51157,0.88812,0.94073,0.85214,0.93421,0.73051,0.81471,0.45681,0.84657,0.005347,0.005347,0.005347
96,2207.37,0.91841,0.50907,0.88747,0.93449,0.85632,0.93345,0.72765,0.81931,0.4566,0.84911,0.0052975,0.0052975,0.0052975
97,2230.68,0.92201,0.51222,0.88849,0.94227,0.85464,0.93301,0.72896,0.81858,0.4584,0.84664,0.005248,0.005248,0.005248
98,2253.95,0.92635,0.51219,0.88779,0.93963,0.85567,0.93373,0.73234,0.82222,0.45708,0.84814,0.0051985,0.0051985,0.0051985
99,2277.09,0.92165,0.51041,0.8884,0.94332,0.85619,0.93564,0.72951,0.82192,0.45701,0.84603,0.005149,0.005149,0.005149
100,2300.2,0.9199,0.51061,0.88564,0.9395,0.8567,0.93428,0.72952,0.81793,0.45732,0.84637,0.0050995,0.0050995,0.0050995
101,2323.69,0.91813,0.51057,0.88803,0.94386,0.8549,0.93483,0.72978,0.81715,0.45652,0.84776,0.00505,0.00505,0.00505
102,2346.86,0.91396,0.5071,0.8855,0.94215,0.85683,0.93585,0.72841,0.82411,0.45807,0.84782,0.0050005,0.0050005,0.0050005
103,2369.93,0.91378,0.50849,0.88534,0.94461,0.85541,0.9354,0.73114,0.80931,0.45666,0.84446,0.004951,0.004951,0.004951
104,2393.08,0.91123,0.50573,0.88584,0.94022,0.86005,0.93594,0.73479,0.80835,0.4529,0.84583,0.0049015,0.0049015,0.0049015
105,2416.52,0.90962,0.50345,0.88501,0.94271,0.85722,0.93603,0.73595,0.80555,0.44944,0.84481,0.004852,0.004852,0.004852
106,2439.82,0.91084,0.50501,0.88565,0.9479,0.85387,0.93583,0.73467,0.80237,0.44996,0.84377,0.0048025,0.0048025,0.0048025
107,2462.6,0.90699,0.50352,0.88457,0.94277,0.86185,0.93618,0.73563,0.80636,0.44874,0.84373,0.004753,0.004753,0.004753
108,2485.95,0.90101,0.50002,0.88449,0.94387,0.85953,0.93662,0.73767,0.79984,0.44721,0.84298,0.0047035,0.0047035,0.0047035
109,2509.22,0.89862,0.49982,0.88361,0.9383,0.86159,0.9372,0.73986,0.79568,0.44643,0.84195,0.004654,0.004654,0.004654
110,2532.24,0.90158,0.49873,0.88367,0.94059,0.86159,0.93916,0.74189,0.79041,0.44522,0.84052,0.0046045,0.0046045,0.0046045
111,2555.22,0.90407,0.50071,0.88362,0.93938,0.86095,0.93691,0.74004,0.79496,0.4483,0.84179,0.004555,0.004555,0.004555
112,2578.2,0.89557,0.49707,0.88219,0.93793,0.86095,0.93689,0.74136,0.79835,0.44778,0.84054,0.0045055,0.0045055,0.0045055
113,2601.49,0.8956,0.49911,0.8839,0.93571,0.86391,0.93662,0.73944,0.79277,0.44719,0.84064,0.004456,0.004456,0.004456
114,2624.8,0.89313,0.49376,0.88118,0.93732,0.8645,0.93744,0.74222,0.79081,0.44515,0.83912,0.0044065,0.0044065,0.0044065
115,2648.36,0.89477,0.49617,0.88397,0.94502,0.85863,0.93798,0.74325,0.78759,0.44186,0.83961,0.004357,0.004357,0.004357
116,2672.1,0.89036,0.49566,0.8818,0.94249,0.86198,0.93919,0.74275,0.7887,0.44125,0.83959,0.0043075,0.0043075,0.0043075
117,2695.85,0.89298,0.49432,0.88226,0.94109,0.86803,0.9414,0.74463,0.7862,0.43733,0.83981,0.004258,0.004258,0.004258
118,2719.22,0.89195,0.4961,0.88274,0.94227,0.86576,0.9396,0.74449,0.7887,0.43909,0.83898,0.0042085,0.0042085,0.0042085
119,2742.63,0.88657,0.49198,0.88027,0.9425,0.86739,0.94008,0.7431,0.78901,0.44151,0.8405,0.004159,0.004159,0.004159
120,2765.8,0.88783,0.49234,0.88207,0.94229,0.86546,0.93959,0.74444,0.78237,0.43775,0.83983,0.0041095,0.0041095,0.0041095
121,2789.11,0.88736,0.49209,0.88151,0.94401,0.86404,0.93919,0.74566,0.78028,0.43717,0.8384,0.00406,0.00406,0.00406
122,2812.02,0.87745,0.48594,0.87857,0.94373,0.8652,0.93961,0.74579,0.77691,0.43487,0.83744,0.0040105,0.0040105,0.0040105
123,2835.08,0.88091,0.48849,0.88039,0.94037,0.86777,0.9387,0.74626,0.77605,0.43655,0.83727,0.003961,0.003961,0.003961
124,2858.36,0.87898,0.48647,0.88136,0.94064,0.86713,0.94015,0.74612,0.77656,0.43581,0.83763,0.0039115,0.0039115,0.0039115
125,2880.63,0.88071,0.48751,0.88143,0.94418,0.86466,0.94034,0.74565,0.78012,0.43679,0.83777,0.003862,0.003862,0.003862
126,2903.7,0.8737,0.48579,0.87845,0.94072,0.87035,0.94072,0.74699,0.77726,0.43463,0.83722,0.0038125,0.0038125,0.0038125
127,2926.49,0.87735,0.48387,0.87645,0.94289,0.86722,0.94063,0.74829,0.77541,0.43336,0.83615,0.003763,0.003763,0.003763
128,2949.12,0.8774,0.48591,0.88038,0.93777,0.87022,0.94067,0.75,0.76919,0.43099,0.83525,0.0037135,0.0037135,0.0037135
129,2972.23,0.86679,0.48159,0.87755,0.93673,0.87164,0.93976,0.74905,0.76658,0.43051,0.83498,0.003664,0.003664,0.003664
130,2994.92,0.86799,0.48293,0.87796,0.94211,0.86829,0.93931,0.749,0.76915,0.43288,0.83537,0.0036145,0.0036145,0.0036145
131,3018.01,0.87,0.4821,0.87762,0.94058,0.86816,0.94002,0.74977,0.76742,0.43306,0.83557,0.003565,0.003565,0.003565
132,3040.78,0.86666,0.48058,0.8775,0.93808,0.87185,0.94064,0.75056,0.76514,0.43149,0.83536,0.0035155,0.0035155,0.0035155
133,3063.75,0.866,0.48087,0.87619,0.93586,0.87357,0.94078,0.75281,0.76354,0.42957,0.83477,0.003466,0.003466,0.003466
134,3087.1,0.86789,0.48155,0.87651,0.93937,0.87169,0.94103,0.75254,0.76322,0.42963,0.83508,0.0034165,0.0034165,0.0034165
135,3109.83,0.85954,0.47914,0.87636,0.94153,0.87086,0.94143,0.75219,0.76067,0.42916,0.83525,0.003367,0.003367,0.003367
136,3132.61,0.86639,0.48158,0.87747,0.93804,0.87048,0.94138,0.75373,0.75789,0.42915,0.83441,0.0033175,0.0033175,0.0033175
137,3155.54,0.86147,0.47719,0.87594,0.94136,0.87035,0.94135,0.75319,0.76016,0.42782,0.83499,0.003268,0.003268,0.003268
138,3178.07,0.85414,0.47454,0.87427,0.93921,0.87125,0.94008,0.75355,0.76072,0.42779,0.83417,0.0032185,0.0032185,0.0032185
139,3200.87,0.85559,0.47407,0.87498,0.93904,0.8728,0.94015,0.75464,0.7581,0.42673,0.8334,0.003169,0.003169,0.003169
140,3223.91,0.859,0.47629,0.87603,0.9422,0.87035,0.94291,0.7556,0.75672,0.42583,0.83333,0.0031195,0.0031195,0.0031195
141,3246.9,0.86168,0.47583,0.87662,0.94662,0.86829,0.94239,0.75603,0.75465,0.42446,0.83286,0.00307,0.00307,0.00307
142,3269.62,0.85799,0.47367,0.87584,0.94136,0.87434,0.94376,0.75742,0.754,0.42289,0.83225,0.0030205,0.0030205,0.0030205
143,3292.28,0.85537,0.47374,0.87547,0.93899,0.8758,0.94252,0.75838,0.74989,0.42229,0.83142,0.002971,0.002971,0.002971
144,3315.15,0.85141,0.47207,0.87468,0.94027,0.87351,0.94151,0.75729,0.75185,0.42315,0.83182,0.0029215,0.0029215,0.0029215
145,3337.97,0.85285,0.47216,0.87432,0.94192,0.87395,0.94149,0.7582,0.7504,0.42322,0.83178,0.002872,0.002872,0.002872
146,3360.49,0.85515,0.47242,0.87437,0.93983,0.8728,0.94178,0.75852,0.74966,0.42209,0.83179,0.0028225,0.0028225,0.0028225
147,3383.5,0.84688,0.47136,0.87486,0.93741,0.87537,0.94108,0.75857,0.74824,0.42183,0.8314,0.002773,0.002773,0.002773
148,3406.35,0.8516,0.47122,0.87325,0.94182,0.87327,0.94249,0.75864,0.74838,0.42119,0.83142,0.0027235,0.0027235,0.0027235
149,3428.74,0.84692,0.46888,0.87402,0.94241,0.87022,0.94329,0.75912,0.74908,0.4214,0.83124,0.002674,0.002674,0.002674
150,3451.78,0.84027,0.46667,0.87242,0.93989,0.87177,0.94364,0.76046,0.74992,0.42148,0.83135,0.0026245,0.0026245,0.0026245
151,3474.5,0.84659,0.46894,0.87208,0.93787,0.87456,0.94358,0.75946,0.74861,0.42071,0.83112,0.002575,0.002575,0.002575
152,3496.83,0.84445,0.4683,0.87305,0.93701,0.87716,0.94371,0.75975,0.74801,0.42024,0.83053,0.0025255,0.0025255,0.0025255
153,3519.9,0.8378,0.46503,0.87225,0.93807,0.87567,0.94373,0.75975,0.7478,0.41966,0.83017,0.002476,0.002476,0.002476
154,3542.56,0.8398,0.46432,0.87145,0.93944,0.87276,0.9426,0.75973,0.74705,0.4202,0.82972,0.0024265,0.0024265,0.0024265
155,3565.65,0.83961,0.46595,0.87247,0.9386,0.87447,0.94259,0.75945,0.74701,0.41957,0.83023,0.002377,0.002377,0.002377
156,3588.36,0.8386,0.46402,0.87119,0.93874,0.87537,0.94354,0.75961,0.74575,0.41882,0.82996,0.0023275,0.0023275,0.0023275
157,3611.51,0.83849,0.46415,0.87291,0.93633,0.8767,0.94338,0.76125,0.74428,0.41835,0.83013,0.002278,0.002278,0.002278
158,3634.42,0.83706,0.46357,0.87196,0.93963,0.87511,0.94416,0.76215,0.74214,0.4176,0.82976,0.0022285,0.0022285,0.0022285
159,3657.52,0.82889,0.4595,0.87224,0.93684,0.87849,0.94383,0.76239,0.74149,0.41722,0.8299,0.002179,0.002179,0.002179
160,3681.64,0.83523,0.46329,0.87182,0.93605,0.87666,0.94335,0.76141,0.73937,0.41657,0.82946,0.0021295,0.0021295,0.0021295
161,3705.95,0.82863,0.4583,0.8696,0.93911,0.87572,0.94351,0.76233,0.73856,0.41566,0.82914,0.00208,0.00208,0.00208
162,3730.94,0.83155,0.45986,0.87096,0.93646,0.87661,0.9433,0.76218,0.73705,0.41522,0.82875,0.0020305,0.0020305,0.0020305
163,3755.41,0.82612,0.45722,0.87018,0.93796,0.87782,0.94422,0.7636,0.73621,0.4152,0.82843,0.001981,0.001981,0.001981
164,3779.89,0.82677,0.45798,0.87087,0.93894,0.87705,0.94425,0.76328,0.73541,0.41519,0.82818,0.0019315,0.0019315,0.0019315
165,3804.46,0.82285,0.45735,0.87015,0.93957,0.87692,0.94447,0.76367,0.7336,0.41456,0.82804,0.001882,0.001882,0.001882
166,3829.22,0.82353,0.45722,0.86844,0.93882,0.87717,0.944,0.76386,0.73282,0.41459,0.82781,0.0018325,0.0018325,0.0018325
167,3853.56,0.82604,0.45623,0.86797,0.93965,0.87606,0.94455,0.76429,0.73162,0.41423,0.82763,0.001783,0.001783,0.001783
168,3878.28,0.82127,0.45682,0.87022,0.9383,0.87653,0.94412,0.764,0.73151,0.41355,0.82776,0.0017335,0.0017335,0.0017335
169,3902.43,0.82298,0.45644,0.868,0.94178,0.87408,0.94428,0.76492,0.72988,0.41296,0.8276,0.001684,0.001684,0.001684
170,3926.88,0.81657,0.45308,0.86817,0.9398,0.87434,0.94458,0.76437,0.72947,0.41275,0.82774,0.0016345,0.0016345,0.0016345
171,3951.29,0.81784,0.45175,0.86933,0.94312,0.8731,0.94446,0.76528,0.72988,0.41323,0.82809,0.001585,0.001585,0.001585
172,3975.98,0.81509,0.4528,0.86846,0.94187,0.87405,0.94471,0.76544,0.72935,0.413,0.828,0.0015355,0.0015355,0.0015355
173,4000.96,0.80847,0.44899,0.86742,0.94137,0.87447,0.94456,0.76595,0.72864,0.41214,0.82788,0.001486,0.001486,0.001486
174,4025.58,0.81202,0.45078,0.86763,0.94207,0.87383,0.94415,0.7659,0.72784,0.41156,0.82772,0.0014365,0.0014365,0.0014365
175,4050.47,0.81385,0.45085,0.86848,0.94281,0.87441,0.94417,0.76584,0.72723,0.41196,0.82771,0.001387,0.001387,0.001387
176,4074.55,0.80567,0.44744,0.86652,0.94386,0.87452,0.94434,0.76711,0.72617,0.41099,0.82782,0.0013375,0.0013375,0.0013375
177,4099.56,0.81066,0.44879,0.86689,0.94405,0.87486,0.94462,0.7668,0.7253,0.41068,0.82767,0.001288,0.001288,0.001288
178,4124.3,0.8137,0.45079,0.86706,0.94403,0.87447,0.9439,0.76708,0.72532,0.41007,0.82762,0.0012385,0.0012385,0.0012385
179,4148.67,0.80322,0.44585,0.86599,0.94422,0.8755,0.94468,0.76702,0.72492,0.40999,0.82741,0.001189,0.001189,0.001189
180,4173.17,0.80231,0.44544,0.86616,0.94449,0.87563,0.94459,0.7675,0.72427,0.40961,0.8273,0.0011395,0.0011395,0.0011395
181,4197.77,0.80366,0.44687,0.86704,0.94499,0.87524,0.94489,0.7672,0.7233,0.40957,0.82717,0.00109,0.00109,0.00109
182,4222.63,0.79767,0.44381,0.86654,0.94437,0.87576,0.94506,0.76711,0.72288,0.4095,0.82701,0.0010405,0.0010405,0.0010405
183,4247.21,0.80025,0.44461,0.86525,0.94174,0.87829,0.94462,0.76797,0.72209,0.40939,0.82682,0.000991,0.000991,0.000991
184,4271.58,0.79914,0.44306,0.86704,0.94074,0.8782,0.94514,0.76804,0.722,0.4088,0.82673,0.0009415,0.0009415,0.0009415
185,4296.47,0.80066,0.44279,0.8643,0.94209,0.87795,0.94523,0.76833,0.72146,0.40896,0.82655,0.000892,0.000892,0.000892
186,4320.88,0.79212,0.43951,0.86416,0.94273,0.87743,0.94488,0.76804,0.72159,0.40912,0.82654,0.0008425,0.0008425,0.0008425
187,4345.74,0.78632,0.43899,0.86437,0.94235,0.87833,0.94509,0.76841,0.72108,0.40872,0.82645,0.000793,0.000793,0.000793
188,4370.15,0.78941,0.43992,0.86385,0.94134,0.87885,0.94514,0.76864,0.72117,0.40908,0.82627,0.0007435,0.0007435,0.0007435
