epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,770.716,1.1833,0.64908,0.96006,0.92034,0.794,0.89128,0.61941,1.04228,0.58492,0.94812,0.0091288,0.0091288,0.0091288
24,803.424,1.17308,0.64392,0.95686,0.91092,0.78473,0.88961,0.61474,1.05916,0.58756,0.95122,0.0090892,0.0090892,0.0090892
25,836.737,1.1692,0.6377,0.95576,0.91093,0.78872,0.88851,0.62069,1.04778,0.57986,0.94589,0.0090496,0.0090496,0.0090496
26,869.789,1.1691,0.63899,0.95192,0.91312,0.78975,0.89299,0.61744,1.04225,0.5735,0.95013,0.00901,0.00901,0.00901
27,902.817,1.16443,0.635,0.95038,0.9131,0.79052,0.89172,0.62124,1.03479,0.59242,0.94551,0.0089704,0.0089704,0.0089704
28,935.64,1.159,0.6328,0.94719,0.9162,0.78924,0.89325,0.62824,1.03949,0.57491,0.94426,0.0089308,0.0089308,0.0089308
29,968.653,1.14748,0.62906,0.94835,0.90578,0.79837,0.89553,0.62149,1.02834,0.58072,0.94725,0.0088912,0.0088912,0.0088912
30,1001.81,1.14352,0.62558,0.94567,0.90131,0.80121,0.89319,0.61549,1.05406,0.58415,0.94663,0.0088516,0.0088516,0.0088516
31,1034.77,1.14199,0.62483,0.94837,0.90858,0.811,0.90483,0.63597,1.00764,0.56645,0.94133,0.008812,0.008812,0.008812
32,1067.83,1.13166,0.61607,0.94458,0.9171,0.80474,0.90245,0.64466,0.99275,0.54886,0.93189,0.0087724,0.0087724,0.0087724
33,1100.49,1.12235,0.61468,0.94281,0.92583,0.80443,0.90323,0.64138,0.99617,0.55647,0.93067,0.0087328,0.0087328,0.0087328
34,1133.44,1.12118,0.61156,0.94013,0.90691,0.8137,0.90308,0.64776,0.98731,0.54467,0.92921,0.0086932,0.0086932,0.0086932
35,1166.44,1.12319,0.60946,0.93875,0.92407,0.80263,0.90134,0.64861,0.98036,0.54913,0.92835,0.0086536,0.0086536,0.0086536
36,1198.84,1.11567,0.60738,0.93985,0.91793,0.80816,0.90714,0.64815,0.9811,0.54114,0.929,0.008614,0.008614,0.008614
37,1231.72,1.1085,0.60571,0.93795,0.90878,0.80423,0.90238,0.64405,0.9865,0.55178,0.93612,0.0085744,0.0085744,0.0085744
38,1265.19,1.11194,0.60441,0.9377,0.92234,0.81396,0.90634,0.65061,0.97941,0.53302,0.92757,0.0085348,0.0085348,0.0085348
39,1298.37,1.10609,0.6007,0.93737,0.92817,0.81383,0.90854,0.65076,0.977,0.5264,0.92614,0.0084952,0.0084952,0.0084952
40,1331.33,1.08955,0.59097,0.93426,0.9359,0.81204,0.91471,0.66369,0.95914,0.52272,0.92084,0.0084556,0.0084556,0.0084556
41,1364.73,1.09777,0.59655,0.93501,0.92656,0.81378,0.90787,0.65373,0.96488,0.52567,0.92332,0.008416,0.008416,0.008416
42,1398.45,1.09171,0.5912,0.93091,0.92963,0.81589,0.91201,0.65961,0.95221,0.5261,0.92337,0.0083764,0.0083764,0.0083764
43,1432.04,1.08753,0.58819,0.92868,0.92499,0.81821,0.9115,0.65835,0.95043,0.527,0.9172,0.0083368,0.0083368,0.0083368
44,1464.96,1.09227,0.59017,0.93147,0.91665,0.81885,0.91184,0.66399,0.95795,0.52374,0.9249,0.0082972,0.0082972,0.0082972
45,1498.1,1.07643,0.58233,0.92965,0.92835,0.80868,0.9106,0.65247,0.98426,0.53376,0.92871,0.0082576,0.0082576,0.0082576
46,1531.29,1.07243,0.58223,0.92881,0.92113,0.81949,0.91408,0.66684,0.9517,0.51662,0.92353,0.008218,0.008218,0.008218
47,1564.56,1.07474,0.58273,0.92783,0.92149,0.82511,0.9145,0.6654,0.95507,0.5167,0.92213,0.0081784,0.0081784,0.0081784
48,1597.75,1.06985,0.57903,0.9295,0.931,0.82052,0.91476,0.66255,0.95807,0.51704,0.91999,0.0081388,0.0081388,0.0081388
49,1630.75,1.07191,0.57859,0.93029,0.9281,0.8155,0.91632,0.67154,0.9481,0.5114,0.9171,0.0080992,0.0080992,0.0080992
50,1664.21,1.0571,0.57165,0.92895,0.92931,0.81924,0.91268,0.66515,0.9486,0.51661,0.91746,0.0080596,0.0080596,0.0080596
51,1697.36,1.05267,0.57033,0.92531,0.92954,0.82549,0.91906,0.67738,0.93367,0.50222,0.91641,0.00802,0.00802,0.00802
52,1730.44,1.06232,0.57222,0.92447,0.93097,0.81439,0.92095,0.68019,0.91597,0.49461,0.91047,0.0079804,0.0079804,0.0079804
53,1763.54,1.04895,0.56795,0.92473,0.93625,0.82252,0.91894,0.67572,0.92958,0.49823,0.91232,0.0079408,0.0079408,0.0079408
54,1797.16,1.0603,0.57238,0.92469,0.92387,0.82804,0.91859,0.67522,0.93306,0.50155,0.9147,0.0079012,0.0079012,0.0079012
55,1829.84,1.04506,0.56905,0.92431,0.93568,0.81679,0.91675,0.67435,0.93567,0.50534,0.91252,0.0078616,0.0078616,0.0078616
56,1862.82,1.0427,0.56125,0.92136,0.92679,0.82426,0.9199,0.67656,0.9304,0.50134,0.91501,0.007822,0.007822,0.007822
57,1896.03,1.03822,0.5614,0.92342,0.9399,0.82825,0.92203,0.68752,0.90876,0.48055,0.90624,0.0077824,0.0077824,0.0077824
58,1928.91,1.03807,0.56327,0.9198,0.93896,0.81975,0.91999,0.68216,0.90416,0.48435,0.90875,0.0077428,0.0077428,0.0077428
59,1962.21,1.03224,0.55774,0.91969,0.94215,0.81769,0.92222,0.6848,0.91306,0.49189,0.90811,0.0077032,0.0077032,0.0077032
60,1995.3,1.03152,0.55969,0.92175,0.93108,0.82966,0.92205,0.68072,0.92581,0.4959,0.9135,0.0076636,0.0076636,0.0076636
61,2028.81,1.0344,0.55599,0.92141,0.92732,0.82959,0.92232,0.6869,0.91409,0.49087,0.90867,0.007624,0.007624,0.007624
62,2061.5,1.02792,0.55553,0.91989,0.93818,0.82458,0.9206,0.68709,0.89849,0.48659,0.90614,0.0075844,0.0075844,0.0075844
63,2094.83,1.03377,0.55649,0.91812,0.93069,0.82645,0.92424,0.69026,0.90347,0.48651,0.90854,0.0075448,0.0075448,0.0075448
64,2128.47,1.02443,0.55283,0.91839,0.93918,0.82645,0.92273,0.68976,0.89961,0.48149,0.9074,0.0075052,0.0075052,0.0075052
65,2162.48,1.02061,0.54963,0.91782,0.94156,0.82825,0.92323,0.69174,0.8943,0.47835,0.90358,0.0074656,0.0074656,0.0074656
66,2196.46,1.01009,0.54341,0.91536,0.93042,0.83323,0.92417,0.69657,0.87965,0.47584,0.90353,0.007426,0.007426,0.007426
67,2229.79,1.01902,0.54739,0.91493,0.93738,0.83264,0.9249,0.69621,0.89067,0.47698,0.89885,0.0073864,0.0073864,0.0073864
68,2263.08,1.01022,0.54696,0.91717,0.9398,0.83412,0.92338,0.69006,0.89422,0.47894,0.90369,0.0073468,0.0073468,0.0073468
69,2295.89,1.01559,0.54604,0.91537,0.93724,0.83533,0.9263,0.6984,0.8858,0.47538,0.90123,0.0073072,0.0073072,0.0073072
70,2329.67,1.01327,0.54442,0.91425,0.92688,0.84537,0.92624,0.70159,0.87455,0.47362,0.89929,0.0072676,0.0072676,0.0072676
71,2362.84,1.00438,0.54152,0.91451,0.9316,0.83881,0.92424,0.69308,0.88592,0.47459,0.90185,0.007228,0.007228,0.007228
72,2396.84,1.00869,0.5427,0.91525,0.93822,0.83679,0.9262,0.70019,0.88937,0.47163,0.90165,0.0071884,0.0071884,0.0071884
73,2430.77,1.00572,0.53935,0.91361,0.9332,0.83765,0.92515,0.69961,0.88311,0.47025,0.90243,0.0071488,0.0071488,0.0071488
74,2464.46,1.00215,0.5408,0.91324,0.93577,0.83657,0.92544,0.69748,0.87839,0.4706,0.90144,0.0071092,0.0071092,0.0071092
75,2498.09,1.00072,0.5371,0.91183,0.94395,0.83696,0.92828,0.70664,0.86943,0.46937,0.89788,0.0070696,0.0070696,0.0070696
76,2532.04,0.99668,0.53466,0.91102,0.9454,0.83598,0.928,0.70555,0.86063,0.46009,0.89546,0.00703,0.00703,0.00703
77,2566.23,0.99256,0.53397,0.91131,0.93261,0.84284,0.929,0.70081,0.87236,0.4699,0.90021,0.0069904,0.0069904,0.0069904
78,2599.31,0.99025,0.53239,0.911,0.93809,0.84077,0.92809,0.70396,0.86626,0.46479,0.8948,0.0069508,0.0069508,0.0069508
79,2633.73,0.99462,0.5327,0.91082,0.93944,0.83879,0.92783,0.70684,0.8569,0.45993,0.89486,0.0069112,0.0069112,0.0069112
80,2666.97,0.98443,0.52882,0.90749,0.93857,0.84499,0.92911,0.71028,0.85976,0.45464,0.89445,0.0068716,0.0068716,0.0068716
81,2701.12,0.98545,0.53,0.90722,0.93586,0.8473,0.92946,0.70911,0.85621,0.45627,0.89498,0.006832,0.006832,0.006832
82,2734.97,0.98771,0.52837,0.90896,0.94625,0.83181,0.92788,0.7066,0.85983,0.45923,0.89425,0.0067924,0.0067924,0.0067924
83,2769.2,0.98334,0.52753,0.90735,0.93712,0.84619,0.92881,0.70817,0.8594,0.45737,0.89312,0.0067528,0.0067528,0.0067528
84,2803.29,0.98313,0.52727,0.90471,0.93917,0.83829,0.92923,0.71235,0.85225,0.45492,0.89318,0.0067132,0.0067132,0.0067132
85,2837.12,0.97833,0.52546,0.90976,0.93582,0.84473,0.92992,0.70761,0.85954,0.45853,0.89128,0.0066736,0.0066736,0.0066736
86,2870.74,0.97573,0.52351,0.9081,0.93793,0.84628,0.93104,0.71255,0.84891,0.44987,0.89195,0.006634,0.006634,0.006634
87,2903.9,0.97266,0.52271,0.90529,0.93929,0.84808,0.93063,0.71304,0.84373,0.45527,0.89068,0.0065944,0.0065944,0.0065944
88,2937.71,0.97972,0.52681,0.90893,0.94252,0.84795,0.93239,0.71548,0.84087,0.44968,0.89014,0.0065548,0.0065548,0.0065548
89,2970.98,0.97128,0.51941,0.90413,0.93274,0.84923,0.93138,0.71516,0.84431,0.45158,0.89158,0.0065152,0.0065152,0.0065152
90,3003.87,0.97416,0.52211,0.90557,0.93427,0.8455,0.93173,0.71632,0.83579,0.44746,0.89029,0.0064756,0.0064756,0.0064756
91,3037.1,0.96949,0.51926,0.90675,0.9397,0.84675,0.93367,0.71765,0.82848,0.4456,0.88657,0.006436,0.006436,0.006436
92,3070.17,0.96068,0.51549,0.90422,0.94138,0.84158,0.93282,0.71818,0.83115,0.44318,0.88643,0.0063964,0.0063964,0.0063964
93,3103.95,0.97053,0.51954,0.90474,0.9382,0.84769,0.93356,0.72085,0.82802,0.44343,0.88768,0.0063568,0.0063568,0.0063568
94,3136.77,0.95267,0.51132,0.90255,0.9402,0.85014,0.93341,0.72005,0.82709,0.44527,0.88752,0.0063172,0.0063172,0.0063172
95,3169.89,0.95875,0.51397,0.90367,0.93475,0.84911,0.93454,0.71996,0.83088,0.44295,0.88815,0.0062776,0.0062776,0.0062776
96,3203.16,0.95659,0.51221,0.90143,0.93259,0.85091,0.93611,0.72353,0.82398,0.44027,0.88678,0.006238,0.006238,0.006238
97,3236.92,0.96035,0.51474,0.90294,0.93541,0.85019,0.93352,0.72378,0.82373,0.43806,0.88486,0.0061984,0.0061984,0.0061984
98,3270.39,0.95993,0.51266,0.90159,0.93566,0.85379,0.93446,0.72343,0.82259,0.44165,0.88678,0.0061588,0.0061588,0.0061588
99,3303.59,0.95708,0.51285,0.90301,0.94118,0.84511,0.93292,0.72153,0.8287,0.44076,0.8856,0.0061192,0.0061192,0.0061192
100,3336.4,0.95698,0.51273,0.89972,0.94671,0.84398,0.93559,0.72553,0.82703,0.43733,0.88601,0.0060796,0.0060796,0.0060796
101,3369.26,0.95206,0.51114,0.90365,0.94127,0.84816,0.93644,0.72417,0.81968,0.43519,0.8854,0.00604,0.00604,0.00604
102,3402,0.95291,0.50902,0.90145,0.94413,0.8441,0.93384,0.7242,0.81346,0.43607,0.88405,0.0060004,0.0060004,0.0060004
103,3434.9,0.95335,0.51096,0.90013,0.94237,0.84639,0.93345,0.72571,0.81109,0.43599,0.88422,0.0059608,0.0059608,0.0059608
104,3467.78,0.94656,0.50783,0.90046,0.93976,0.84975,0.93366,0.72709,0.80455,0.43488,0.88143,0.0059212,0.0059212,0.0059212
105,3500.79,0.94586,0.50662,0.90015,0.94153,0.84803,0.93572,0.72771,0.80865,0.43716,0.8823,0.0058816,0.0058816,0.0058816
106,3534.49,0.94471,0.50532,0.90017,0.94742,0.84151,0.93248,0.72934,0.80732,0.42919,0.88035,0.005842,0.005842,0.005842
107,3567.47,0.94267,0.50481,0.89918,0.94061,0.85229,0.93563,0.73141,0.80021,0.42744,0.87982,0.0058024,0.0058024,0.0058024
108,3600.8,0.94145,0.50226,0.89985,0.93887,0.85427,0.93614,0.7331,0.80106,0.42905,0.88172,0.0057628,0.0057628,0.0057628
109,3634.03,0.93762,0.50389,0.89789,0.93679,0.85481,0.93677,0.73207,0.80618,0.43333,0.88172,0.0057232,0.0057232,0.0057232
110,3667.19,0.93623,0.50107,0.89874,0.94394,0.84962,0.93685,0.7328,0.80062,0.43045,0.88111,0.0056836,0.0056836,0.0056836
111,3700.76,0.943,0.50471,0.89872,0.9401,0.85073,0.93667,0.73404,0.79846,0.42727,0.88015,0.005644,0.005644,0.005644
112,3733.37,0.93057,0.50031,0.89727,0.94261,0.85218,0.93667,0.73375,0.79772,0.42594,0.87912,0.0056044,0.0056044,0.0056044
113,3766.43,0.93291,0.50168,0.89856,0.93929,0.85516,0.93715,0.73294,0.80025,0.42549,0.88036,0.0055648,0.0055648,0.0055648
114,3799.06,0.93183,0.49798,0.89658,0.9343,0.85747,0.93689,0.73227,0.80183,0.42667,0.87951,0.0055252,0.0055252,0.0055252
115,3832.32,0.93106,0.49951,0.89945,0.938,0.85915,0.93781,0.73384,0.79921,0.42702,0.87828,0.0054856,0.0054856,0.0054856
116,3865.5,0.93033,0.5001,0.89739,0.93954,0.85438,0.93708,0.73466,0.79428,0.42493,0.87797,0.005446,0.005446,0.005446
117,3898.88,0.93183,0.49767,0.89659,0.94312,0.85451,0.93688,0.73317,0.79601,0.42349,0.879,0.0054064,0.0054064,0.0054064
118,3931.76,0.92888,0.49674,0.8972,0.938,0.86096,0.93854,0.73661,0.79202,0.4199,0.87707,0.0053668,0.0053668,0.0053668
119,3964.81,0.92676,0.49639,0.89577,0.93891,0.85541,0.9377,0.73594,0.79168,0.42217,0.87835,0.0053272,0.0053272,0.0053272
120,3997.89,0.92563,0.49379,0.89635,0.9377,0.85842,0.93925,0.73707,0.79341,0.42306,0.87881,0.0052876,0.0052876,0.0052876
121,4030.68,0.92664,0.49588,0.89455,0.93523,0.85889,0.93859,0.73763,0.79383,0.42103,0.87769,0.005248,0.005248,0.005248
122,4063.8,0.91442,0.48811,0.8918,0.9369,0.85833,0.93921,0.73865,0.78971,0.41881,0.87681,0.0052084,0.0052084,0.0052084
123,4096.33,0.91881,0.49176,0.89544,0.94222,0.85438,0.93861,0.74006,0.78318,0.41836,0.87623,0.0051688,0.0051688,0.0051688
124,4129.45,0.91614,0.49018,0.89564,0.94035,0.85252,0.93918,0.7389,0.78556,0.4185,0.87576,0.0051292,0.0051292,0.0051292
125,4162.28,0.92046,0.49249,0.89633,0.9385,0.85593,0.94039,0.74119,0.77976,0.41667,0.87446,0.0050896,0.0050896,0.0050896
126,4196.14,0.91479,0.48935,0.89276,0.93634,0.85778,0.94015,0.74134,0.78056,0.4162,0.87444,0.00505,0.00505,0.00505
127,4229.52,0.91508,0.48761,0.89033,0.94109,0.85838,0.9401,0.74208,0.77926,0.41629,0.87356,0.0050104,0.0050104,0.0050104
128,4263.2,0.9159,0.49084,0.89558,0.93398,0.85967,0.93906,0.74368,0.77546,0.4148,0.87296,0.0049708,0.0049708,0.0049708
129,4296.61,0.90765,0.48609,0.89312,0.93215,0.86069,0.93966,0.74182,0.782,0.41627,0.87377,0.0049312,0.0049312,0.0049312
130,4329.77,0.90803,0.48498,0.89365,0.94281,0.85535,0.94037,0.74076,0.78315,0.4153,0.87487,0.0048916,0.0048916,0.0048916
131,4363.32,0.9106,0.48805,0.89286,0.94341,0.85323,0.9386,0.74155,0.77998,0.41612,0.8743,0.004852,0.004852,0.004852
132,4396.44,0.909,0.4848,0.89109,0.93897,0.85825,0.9396,0.74281,0.78065,0.41626,0.87395,0.0048124,0.0048124,0.0048124
133,4430.12,0.90631,0.48517,0.89187,0.93695,0.86288,0.94054,0.74187,0.77806,0.41279,0.87418,0.0047728,0.0047728,0.0047728
134,4462.93,0.90885,0.48563,0.89109,0.93999,0.85928,0.93869,0.74274,0.77438,0.41086,0.87307,0.0047332,0.0047332,0.0047332
135,4496.62,0.90133,0.48479,0.89103,0.94371,0.85687,0.93906,0.74441,0.77516,0.41077,0.87353,0.0046936,0.0046936,0.0046936
136,4529.81,0.90756,0.48507,0.89276,0.94423,0.85361,0.93949,0.74589,0.77257,0.409,0.87346,0.004654,0.004654,0.004654
137,4563.25,0.90394,0.48301,0.88996,0.9396,0.85919,0.94023,0.74474,0.77411,0.41075,0.87342,0.0046144,0.0046144,0.0046144
138,4596.04,0.89509,0.47887,0.88916,0.94146,0.85567,0.93997,0.74521,0.77202,0.41137,0.87391,0.0045748,0.0045748,0.0045748
139,4629.07,0.89837,0.47982,0.88831,0.94367,0.85627,0.94062,0.74493,0.7731,0.41139,0.87295,0.0045352,0.0045352,0.0045352
140,4662.35,0.90093,0.48147,0.8904,0.94464,0.85467,0.94079,0.74484,0.77628,0.41199,0.87301,0.0044956,0.0044956,0.0044956
141,4695.14,0.90183,0.48195,0.88999,0.94305,0.85913,0.94001,0.74718,0.77205,0.41121,0.87269,0.004456,0.004456,0.004456
142,4727.99,0.90127,0.48151,0.89086,0.93934,0.86056,0.94142,0.74721,0.77077,0.41137,0.87265,0.0044164,0.0044164,0.0044164
143,4760.38,0.89531,0.47857,0.89035,0.93889,0.8625,0.9417,0.74693,0.76914,0.40906,0.87232,0.0043768,0.0043768,0.0043768
144,4793.07,0.8925,0.47704,0.88887,0.94106,0.86125,0.94097,0.74693,0.7668,0.40792,0.8718,0.0043372,0.0043372,0.0043372
145,4826.64,0.8956,0.4778,0.88785,0.9425,0.86107,0.94218,0.74889,0.76318,0.40639,0.87156,0.0042976,0.0042976,0.0042976
146,4859.5,0.89889,0.47882,0.88868,0.9395,0.86121,0.94185,0.74899,0.76392,0.40612,0.87162,0.004258,0.004258,0.004258
147,4893.13,0.88905,0.4765,0.88927,0.94069,0.8597,0.94138,0.74902,0.76476,0.40678,0.87171,0.0042184,0.0042184,0.0042184
148,4927.08,0.89736,0.48027,0.88742,0.93704,0.8643,0.94149,0.74959,0.76193,0.40648,0.87107,0.0041788,0.0041788,0.0041788
149,4961.17,0.89256,0.47582,0.88885,0.93876,0.86378,0.94098,0.74974,0.7605,0.40559,0.87072,0.0041392,0.0041392,0.0041392
150,4995.13,0.88208,0.47364,0.88526,0.93691,0.86619,0.94163,0.7499,0.76036,0.40623,0.87033,0.0040996,0.0040996,0.0040996
151,5028.55,0.89207,0.47614,0.88637,0.93465,0.86919,0.9422,0.75182,0.7582,0.4052,0.87003,0.00406,0.00406,0.00406
152,5061.56,0.89001,0.47559,0.88828,0.93541,0.86709,0.94338,0.75233,0.75884,0.40438,0.8696,0.0040204,0.0040204,0.0040204
153,5094.88,0.88077,0.47083,0.88612,0.93881,0.86584,0.94303,0.7525,0.75948,0.4032,0.86949,0.0039808,0.0039808,0.0039808
154,5128.01,0.88208,0.47114,0.88554,0.93531,0.86743,0.94271,0.75141,0.75618,0.40127,0.86922,0.0039412,0.0039412,0.0039412
155,5161.46,0.88517,0.4729,0.88694,0.93836,0.86438,0.94243,0.75207,0.7574,0.40241,0.86919,0.0039016,0.0039016,0.0039016
156,5194.46,0.8831,0.46994,0.8853,0.93322,0.87086,0.94192,0.75336,0.75551,0.40125,0.86918,0.003862,0.003862,0.003862
157,5227.42,0.87955,0.46969,0.8864,0.93233,0.86868,0.9424,0.75341,0.75586,0.40118,0.86914,0.0038224,0.0038224,0.0038224
158,5260.33,0.88214,0.47121,0.88601,0.93631,0.86597,0.94246,0.75381,0.75391,0.40057,0.86856,0.0037828,0.0037828,0.0037828
159,5293.19,0.87337,0.46656,0.8857,0.94001,0.86142,0.94289,0.7541,0.75378,0.40072,0.86845,0.0037432,0.0037432,0.0037432
160,5326.26,0.88462,0.47272,0.88694,0.93892,0.86288,0.9426,0.75443,0.75187,0.40116,0.86838,0.0037036,0.0037036,0.0037036
161,5359.63,0.87823,0.46822,0.88551,0.93889,0.86245,0.94266,0.75561,0.7496,0.40032,0.86862,0.003664,0.003664,0.003664
162,5392.87,0.87595,0.46882,0.88525,0.94129,0.86417,0.94329,0.75592,0.74782,0.40001,0.86827,0.0036244,0.0036244,0.0036244
163,5425.94,0.87204,0.46514,0.88405,0.94152,0.86571,0.94372,0.75596,0.74718,0.39938,0.86772,0.0035848,0.0035848,0.0035848
164,5458.91,0.87319,0.46696,0.88426,0.94246,0.86674,0.94468,0.75543,0.74578,0.39866,0.86709,0.0035452,0.0035452,0.0035452
165,5492.3,0.8691,0.46543,0.88505,0.9421,0.86735,0.94411,0.75646,0.74534,0.39861,0.86643,0.0035056,0.0035056,0.0035056
166,5526.05,0.87242,0.46621,0.88403,0.93982,0.86868,0.94401,0.75704,0.74409,0.39774,0.8661,0.003466,0.003466,0.003466
167,5559.23,0.87413,0.46621,0.88255,0.94049,0.8688,0.94421,0.75746,0.74191,0.39779,0.86568,0.0034264,0.0034264,0.0034264
168,5592.4,0.86751,0.46498,0.88261,0.9374,0.87086,0.94436,0.75694,0.74022,0.39672,0.86509,0.0033868,0.0033868,0.0033868
169,5625.79,0.87012,0.4651,0.88169,0.93879,0.86958,0.9448,0.75756,0.73926,0.39617,0.86483,0.0033472,0.0033472,0.0033472
170,5658.71,0.86343,0.46098,0.88229,0.93809,0.87014,0.94438,0.75818,0.73853,0.39601,0.86468,0.0033076,0.0033076,0.0033076
171,5691.95,0.8658,0.46094,0.88391,0.93779,0.87022,0.94467,0.75853,0.73856,0.39598,0.86438,0.003268,0.003268,0.003268
172,5724.89,0.86647,0.46183,0.88354,0.93638,0.87189,0.94438,0.7584,0.73703,0.39514,0.86421,0.0032284,0.0032284,0.0032284
173,5758.54,0.85549,0.45903,0.88118,0.93748,0.8707,0.94402,0.75877,0.73666,0.39466,0.86391,0.0031888,0.0031888,0.0031888
174,5791.44,0.8603,0.46007,0.88185,0.93826,0.87202,0.94464,0.75978,0.73592,0.39454,0.86371,0.0031492,0.0031492,0.0031492
175,5824.94,0.86211,0.46017,0.88232,0.9413,0.86855,0.94489,0.7594,0.73563,0.39313,0.86374,0.0031096,0.0031096,0.0031096
176,5858.17,0.85451,0.45679,0.87932,0.94041,0.86687,0.94481,0.75909,0.73531,0.39203,0.86346,0.00307,0.00307,0.00307
177,5891.54,0.85824,0.4577,0.88099,0.94143,0.86708,0.94548,0.75962,0.7348,0.39267,0.8634,0.0030304,0.0030304,0.0030304
178,5927.86,0.86245,0.46077,0.88188,0.94048,0.86876,0.94503,0.75954,0.7348,0.39208,0.86345,0.0029908,0.0029908,0.0029908
179,5961.38,0.855,0.45633,0.88086,0.94184,0.8673,0.94461,0.75983,0.73481,0.3917,0.86348,0.0029512,0.0029512,0.0029512
180,5994.47,0.85568,0.45641,0.8802,0.93976,0.86971,0.94489,0.75966,0.73346,0.39158,0.8632,0.0029116,0.0029116,0.0029116
181,6027.93,0.85573,0.45767,0.88174,0.94262,0.86855,0.94428,0.75977,0.73297,0.39112,0.86326,0.002872,0.002872,0.002872
182,6061.77,0.84891,0.45374,0.8809,0.94192,0.86861,0.94446,0.76019,0.73097,0.39102,0.86325,0.0028324,0.0028324,0.0028324
183,6095.24,0.85253,0.45397,0.8797,0.94154,0.86678,0.94317,0.76048,0.7303,0.3909,0.86308,0.0027928,0.0027928,0.0027928
184,6128.21,0.84981,0.45325,0.8819,0.94388,0.8661,0.94387,0.76166,0.73086,0.39105,0.86321,0.0027532,0.0027532,0.0027532
185,6161.36,0.85015,0.4532,0.8771,0.93945,0.87035,0.94414,0.7618,0.73048,0.39074,0.86301,0.0027136,0.0027136,0.0027136
